date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250210,0,AQI,78.0,44.0,58.0,51.0,53.0,52.0,41.0,44.0,36.0,26.0,56.0,52.0,64.0,51.0,30.0,44.0,51.0,48.0,25.0,21.0,51.0
20250210,0,PM2.5,57.0,26.0,35.0,26.0,27.0,29.0,23.0,22.0,16.0,18.0,33.0,34.0,46.0,32.0,15.0,30.0,20.0,22.0,11.0,10.0,25.0
20250210,0,PM10,87.0,44.0,65.0,51.0,56.0,53.0,41.0,44.0,30.0,,61.0,53.0,69.0,51.0,30.0,44.0,52.0,48.0,17.0,21.0,52.0
20250210,0,SO2,5.0,4.0,4.0,4.0,2.0,7.0,6.0,4.0,8.0,7.0,6.0,8.0,7.0,4.0,3.0,7.0,4.0,3.0,4.0,5.0,6.0
20250210,0,NO2,80.0,48.0,63.0,74.0,35.0,36.0,60.0,36.0,71.0,8.0,64.0,37.0,48.0,51.0,26.0,57.0,30.0,34.0,50.0,10.0,21.0
20250210,0,O3,8.0,25.0,10.0,8.0,60.0,47.0,24.0,12.0,4.0,74.0,13.0,24.0,17.0,27.0,32.0,31.0,66.0,54.0,3.0,51.0,29.0
20250210,0,CO,0.7,0.6,0.5,0.5,0.6,0.6,0.5,0.5,0.4,0.4,0.6,0.7,0.6,0.5,0.4,0.2,0.6,0.6,0.3,0.3,0.6
20250210,1,AQI,57.0,50.0,56.0,56.0,52.0,46.0,39.0,45.0,37.0,30.0,55.0,52.0,58.0,43.0,29.0,46.0,52.0,43.0,22.0,16.0,45.0
20250210,1,PM2.5,36.0,30.0,34.0,31.0,25.0,25.0,22.0,23.0,20.0,21.0,34.0,35.0,41.0,29.0,15.0,30.0,22.0,19.0,12.0,8.0,23.0
20250210,1,PM10,64.0,50.0,62.0,62.0,54.0,46.0,39.0,45.0,37.0,24.0,60.0,54.0,60.0,43.0,29.0,46.0,53.0,43.0,18.0,16.0,45.0
20250210,1,SO2,4.0,4.0,4.0,5.0,2.0,6.0,5.0,4.0,4.0,7.0,6.0,8.0,7.0,3.0,3.0,8.0,4.0,3.0,4.0,5.0,5.0
