date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240506,0,AQI,47.0,48.0,57.0,57.0,33.0,71.0,50.0,55.0,50.0,45.0,48.0,46.0,90.0,64.0,69.0,52.0,34.0,23.0,49.0,20.0,40.0
20240506,0,PM2.5,32.0,33.0,40.0,30.0,19.0,48.0,31.0,35.0,33.0,24.0,31.0,31.0,67.0,46.0,50.0,25.0,21.0,16.0,34.0,14.0,24.0
20240506,0,PM10,47.0,48.0,62.0,63.0,33.0,91.0,50.0,59.0,50.0,45.0,48.0,46.0,96.0,70.0,72.0,53.0,34.0,21.0,44.0,20.0,40.0
20240506,0,SO2,5.0,7.0,4.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,8.0,6.0,6.0,4.0,4.0,6.0
20240506,0,NO2,52.0,42.0,91.0,97.0,40.0,52.0,46.0,54.0,70.0,18.0,57.0,32.0,35.0,80.0,58.0,46.0,57.0,26.0,35.0,7.0,32.0
20240506,0,O3,47.0,48.0,14.0,8.0,43.0,48.0,45.0,2.0,3.0,50.0,42.0,30.0,60.0,23.0,5.0,31.0,25.0,45.0,2.0,64.0,13.0
20240506,0,CO,0.9,0.9,0.9,0.5,0.7,1.0,0.6,0.9,1.0,0.6,0.9,0.8,0.9,1.1,1.0,0.6,0.9,0.6,0.8,0.6,0.9
20240506,1,AQI,52.0,48.0,57.0,61.0,33.0,65.0,44.0,54.0,45.0,39.0,52.0,38.0,89.0,56.0,67.0,54.0,32.0,16.0,60.0,22.0,51.0
20240506,1,PM2.5,36.0,31.0,40.0,35.0,19.0,42.0,28.0,33.0,30.0,22.0,34.0,26.0,66.0,38.0,48.0,28.0,22.0,11.0,43.0,14.0,33.0
20240506,1,PM10,52.0,48.0,64.0,72.0,33.0,80.0,44.0,57.0,45.0,39.0,54.0,38.0,93.0,62.0,69.0,57.0,25.0,,54.0,22.0,52.0
20240506,1,SO2,5.0,7.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,4.0,8.0,6.0,6.0,4.0,4.0,6.0
20240506,1,NO2,65.0,48.0,91.0,91.0,43.0,55.0,41.0,52.0,58.0,16.0,82.0,29.0,58.0,78.0,55.0,57.0,42.0,22.0,34.0,7.0,34.0
20240506,1,O3,24.0,33.0,9.0,4.0,31.0,29.0,40.0,2.0,2.0,36.0,12.0,12.0,22.0,14.0,2.0,18.0,29.0,42.0,3.0,54.0,25.0
20240506,1,CO,0.9,0.9,0.9,0.6,0.7,1.0,0.6,0.9,0.8,0.6,1.0,0.8,1.0,1.0,1.0,0.6,0.8,0.6,0.8,0.6,0.9
