date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20241204,0,AQI,74.0,90.0,70.0,74.0,100.0,83.0,58.0,71.0,54.0,36.0,75.0,60.0,73.0,73.0,56.0,80.0,60.0,65.0,32.0,22.0,53.0
20241204,0,PM2.5,45.0,67.0,47.0,45.0,75.0,61.0,35.0,41.0,25.0,11.0,55.0,42.0,50.0,43.0,30.0,50.0,41.0,47.0,22.0,12.0,37.0
20241204,0,PM10,97.0,99.0,89.0,97.0,121.0,115.0,65.0,91.0,46.0,21.0,93.0,70.0,95.0,96.0,61.0,110.0,70.0,57.0,32.0,22.0,56.0
20241204,0,SO2,7.0,6.0,4.0,7.0,6.0,8.0,6.0,6.0,5.0,6.0,4.0,8.0,6.0,8.0,7.0,11.0,6.0,4.0,6.0,5.0,3.0
20241204,0,NO2,118.0,96.0,114.0,122.0,118.0,109.0,101.0,57.0,108.0,13.0,100.0,56.0,81.0,95.0,80.0,129.0,43.0,48.0,55.0,24.0,36.0
20241204,0,O3,3.0,5.0,10.0,4.0,8.0,4.0,8.0,1.0,2.0,115.0,4.0,2.0,3.0,18.0,5.0,2.0,66.0,50.0,3.0,50.0,34.0
20241204,0,CO,1.1,1.6,0.9,1.2,1.5,0.9,0.8,0.7,0.7,0.4,1.5,1.0,0.9,1.1,0.7,1.1,0.7,0.7,0.6,0.5,0.6
20241204,1,AQI,78.0,77.0,81.0,82.0,98.0,83.0,59.0,65.0,54.0,35.0,70.0,60.0,66.0,59.0,55.0,84.0,65.0,57.0,33.0,22.0,52.0
20241204,1,PM2.5,45.0,56.0,54.0,53.0,73.0,61.0,38.0,38.0,30.0,11.0,51.0,43.0,44.0,30.0,30.0,52.0,47.0,40.0,22.0,12.0,36.0
20241204,1,PM10,106.0,84.0,112.0,113.0,110.0,115.0,67.0,80.0,54.0,21.0,86.0,70.0,82.0,67.0,59.0,118.0,,51.0,33.0,22.0,51.0
20241204,1,SO2,8.0,6.0,5.0,8.0,7.0,8.0,6.0,5.0,5.0,6.0,4.0,7.0,6.0,7.0,6.0,13.0,7.0,4.0,7.0,5.0,4.0
20241204,1,NO2,114.0,94.0,117.0,115.0,120.0,107.0,104.0,48.0,108.0,14.0,92.0,56.0,76.0,81.0,75.0,140.0,54.0,52.0,54.0,14.0,32.0
20241204,1,O3,3.0,4.0,3.0,4.0,9.0,4.0,4.0,1.0,3.0,109.0,3.0,2.0,4.0,24.0,5.0,3.0,42.0,32.0,2.0,58.0,37.0
20241204,1,CO,1.0,1.4,1.0,1.2,1.3,0.9,0.9,0.7,0.7,0.4,1.1,1.0,0.8,0.9,0.7,1.1,0.7,0.7,0.6,0.5,0.6
20241204,2,AQI,82.0,70.0,85.0,71.0,87.0,69.0,57.0,61.0,51.0,30.0,66.0,52.0,62.0,64.0,55.0,89.0,68.0,63.0,31.0,21.0,39.0
20241204,2,PM2.5,44.0,51.0,58.0,45.0,64.0,47.0,37.0,35.0,30.0,11.0,46.0,35.0,40.0,33.0,30.0,52.0,49.0,45.0,21.0,12.0,27.0
20241204,2,PM10,113.0,77.0,120.0,92.0,87.0,87.0,63.0,72.0,51.0,21.0,82.0,53.0,74.0,77.0,59.0,127.0,66.0,61.0,31.0,21.0,39.0
20241204,2,SO2,8.0,7.0,5.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,5.0,7.0,6.0,7.0,6.0,16.0,6.0,4.0,7.0,5.0,3.0
20241204,2,NO2,114.0,97.0,114.0,106.0,116.0,85.0,98.0,50.0,99.0,16.0,87.0,50.0,75.0,86.0,72.0,140.0,83.0,51.0,53.0,21.0,28.0
20241204,2,O3,3.0,3.0,3.0,3.0,11.0,12.0,3.0,2.0,3.0,93.0,2.0,1.0,4.0,12.0,2.0,2.0,8.0,27.0,2.0,43.0,46.0
20241204,2,CO,1.0,1.2,1.0,1.2,1.0,0.7,0.8,0.7,0.6,0.4,1.1,0.8,0.8,0.9,0.7,1.1,0.8,0.7,0.6,0.5,0.5
20241204,3,AQI,93.0,77.0,78.0,66.0,105.0,72.0,57.0,61.0,55.0,29.0,59.0,40.0,55.0,64.0,52.0,89.0,64.0,62.0,34.0,21.0,39.0
20241204,3,PM2.5,58.0,56.0,56.0,40.0,79.0,48.0,39.0,34.0,36.0,12.0,39.0,27.0,34.0,33.0,27.0,50.0,46.0,44.0,23.0,12.0,27.0
20241204,3,PM10,136.0,84.0,106.0,82.0,100.0,93.0,64.0,72.0,59.0,17.0,68.0,40.0,59.0,77.0,53.0,127.0,62.0,54.0,34.0,21.0,39.0
20241204,3,SO2,9.0,7.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,6.0,5.0,7.0,6.0,7.0,6.0,15.0,6.0,4.0,7.0,5.0,4.0
20241204,3,NO2,116.0,91.0,109.0,101.0,110.0,87.0,99.0,60.0,91.0,14.0,83.0,44.0,64.0,88.0,64.0,118.0,67.0,48.0,48.0,26.0,32.0
20241204,3,O3,4.0,4.0,3.0,3.0,7.0,7.0,3.0,1.0,3.0,91.0,1.0,6.0,13.0,5.0,5.0,2.0,13.0,21.0,2.0,28.0,37.0
20241204,3,CO,1.2,1.2,1.0,1.2,1.2,0.7,0.7,0.7,0.7,0.4,1.0,0.7,0.7,0.9,0.7,1.2,0.8,0.7,0.6,0.5,0.5
20241204,4,AQI,101.0,70.0,71.0,63.0,99.0,69.0,64.0,58.0,60.0,30.0,56.0,34.0,55.0,60.0,50.0,85.0,73.0,64.0,34.0,22.0,33.0
20241204,4,PM2.5,66.0,51.0,50.0,38.0,74.0,48.0,45.0,32.0,43.0,11.0,36.0,22.0,35.0,30.0,26.0,49.0,53.0,46.0,23.0,12.0,23.0
20241204,4,PM10,151.0,76.0,91.0,76.0,95.0,88.0,78.0,65.0,68.0,16.0,62.0,34.0,59.0,69.0,50.0,119.0,62.0,53.0,34.0,22.0,33.0
20241204,4,SO2,9.0,7.0,5.0,6.0,7.0,7.0,6.0,5.0,5.0,6.0,4.0,7.0,6.0,7.0,6.0,13.0,6.0,5.0,7.0,5.0,4.0
20241204,4,NO2,106.0,84.0,103.0,91.0,113.0,90.0,88.0,54.0,82.0,10.0,80.0,41.0,64.0,85.0,61.0,112.0,80.0,59.0,47.0,31.0,24.0
20241204,4,O3,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,3.0,94.0,,11.0,6.0,9.0,5.0,2.0,4.0,12.0,5.0,17.0,47.0
