date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250222,0,AQI,43.0,31.0,21.0,24.0,28.0,22.0,34.0,24.0,36.0,14.0,29.0,17.0,20.0,35.0,22.0,35.0,35.0,37.0,18.0,17.0,18.0
20250222,0,PM2.5,20.0,14.0,9.0,13.0,9.0,11.0,15.0,13.0,15.0,6.0,13.0,8.0,10.0,15.0,10.0,12.0,17.0,14.0,11.0,8.0,7.0
20250222,0,PM10,43.0,31.0,21.0,24.0,28.0,22.0,34.0,24.0,36.0,14.0,29.0,13.0,20.0,35.0,22.0,35.0,35.0,37.0,18.0,12.0,14.0
20250222,0,SO2,7.0,4.0,5.0,3.0,4.0,9.0,7.0,6.0,5.0,9.0,5.0,8.0,9.0,8.0,8.0,6.0,6.0,8.0,10.0,6.0,6.0
20250222,0,NO2,42.0,40.0,27.0,32.0,41.0,18.0,43.0,26.0,45.0,12.0,24.0,12.0,13.0,41.0,26.0,43.0,56.0,57.0,17.0,9.0,10.0
20250222,0,O3,15.0,19.0,26.0,27.0,23.0,32.0,13.0,34.0,11.0,36.0,29.0,52.0,44.0,22.0,27.0,19.0,5.0,4.0,34.0,53.0,55.0
20250222,0,CO,0.6,0.8,0.7,0.5,0.8,0.7,0.8,0.6,0.7,0.7,0.7,0.6,0.5,0.7,0.6,1.0,0.6,0.8,0.6,0.5,0.6
20250222,1,AQI,40.0,34.0,22.0,24.0,29.0,22.0,33.0,28.0,36.0,13.0,30.0,17.0,19.0,27.0,20.0,36.0,33.0,38.0,18.0,16.0,17.0
20250222,1,PM2.5,19.0,16.0,9.0,13.0,10.0,12.0,16.0,15.0,16.0,6.0,14.0,8.0,10.0,12.0,10.0,11.0,16.0,17.0,12.0,8.0,7.0
20250222,1,PM10,40.0,34.0,22.0,24.0,29.0,22.0,33.0,28.0,36.0,13.0,30.0,12.0,19.0,27.0,20.0,36.0,33.0,38.0,17.0,12.0,14.0
20250222,1,SO2,7.0,5.0,5.0,4.0,5.0,11.0,8.0,6.0,4.0,9.0,5.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,12.0,6.0,7.0
20250222,1,NO2,41.0,41.0,31.0,36.0,48.0,18.0,42.0,28.0,51.0,10.0,24.0,11.0,12.0,25.0,24.0,40.0,56.0,56.0,15.0,10.0,10.0
20250222,1,O3,14.0,15.0,21.0,22.0,14.0,31.0,12.0,29.0,3.0,32.0,26.0,54.0,45.0,34.0,28.0,20.0,5.0,5.0,36.0,51.0,53.0
20250222,1,CO,0.6,0.8,0.7,0.5,0.8,0.7,0.8,0.6,0.7,0.7,0.7,0.6,0.5,0.6,0.6,1.0,0.6,0.8,0.5,0.5,0.6
