date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20241211,0,AQI,56.0,65.0,61.0,71.0,88.0,62.0,65.0,62.0,62.0,35.0,60.0,58.0,70.0,73.0,53.0,71.0,64.0,47.0,55.0,29.0,54.0
20241211,0,PM2.5,38.0,46.0,41.0,38.0,65.0,44.0,38.0,44.0,41.0,24.0,41.0,40.0,51.0,42.0,34.0,45.0,40.0,29.0,39.0,20.0,38.0
20241211,0,PM10,61.0,79.0,72.0,91.0,110.0,69.0,79.0,71.0,74.0,,70.0,65.0,78.0,95.0,56.0,91.0,77.0,47.0,55.0,28.0,56.0
20241211,0,SO2,10.0,7.0,5.0,6.0,7.0,10.0,8.0,9.0,6.0,7.0,5.0,14.0,8.0,9.0,8.0,10.0,8.0,4.0,12.0,6.0,4.0
20241211,0,NO2,87.0,70.0,76.0,88.0,115.0,36.0,83.0,54.0,72.0,20.0,63.0,60.0,53.0,82.0,43.0,101.0,121.0,71.0,43.0,21.0,30.0
20241211,0,O3,3.0,4.0,12.0,3.0,6.0,39.0,3.0,14.0,3.0,50.0,6.0,7.0,12.0,4.0,30.0,3.0,4.0,22.0,10.0,24.0,39.0
20241211,0,CO,1.0,1.1,0.9,0.9,1.2,0.7,0.8,0.9,0.9,0.6,0.9,0.9,1.0,1.1,0.9,1.0,1.0,0.8,0.7,0.7,0.7
20241211,1,AQI,57.0,60.0,59.0,65.0,79.0,55.0,59.0,59.0,55.0,36.0,55.0,58.0,64.0,66.0,52.0,67.0,68.0,56.0,58.0,29.0,54.0
20241211,1,PM2.5,39.0,41.0,39.0,34.0,58.0,39.0,35.0,42.0,35.0,25.0,36.0,41.0,46.0,37.0,33.0,40.0,37.0,36.0,41.0,20.0,38.0
20241211,1,PM10,64.0,69.0,68.0,80.0,103.0,60.0,67.0,68.0,60.0,31.0,60.0,65.0,71.0,81.0,53.0,84.0,86.0,61.0,58.0,27.0,54.0
20241211,1,SO2,9.0,7.0,5.0,7.0,7.0,9.0,8.0,9.0,6.0,7.0,5.0,10.0,8.0,9.0,8.0,9.0,7.0,4.0,13.0,6.0,4.0
20241211,1,NO2,87.0,68.0,83.0,82.0,103.0,37.0,79.0,52.0,70.0,20.0,46.0,63.0,50.0,64.0,38.0,92.0,107.0,77.0,47.0,21.0,30.0
20241211,1,O3,4.0,3.0,5.0,3.0,6.0,37.0,3.0,13.0,3.0,42.0,18.0,2.0,8.0,11.0,33.0,2.0,5.0,12.0,16.0,23.0,38.0
20241211,1,CO,1.0,1.0,0.9,0.9,1.2,0.7,0.7,0.9,0.8,0.6,0.8,0.9,1.0,1.0,0.9,0.9,1.0,0.9,0.7,0.7,0.6
20241211,2,AQI,55.0,56.0,54.0,59.0,77.0,54.0,55.0,59.0,52.0,38.0,54.0,64.0,53.0,64.0,52.0,67.0,70.0,62.0,55.0,33.0,54.0
20241211,2,PM2.5,36.0,37.0,36.0,31.0,56.0,38.0,34.0,42.0,35.0,26.0,34.0,46.0,37.0,36.0,35.0,39.0,45.0,40.0,39.0,23.0,38.0
20241211,2,PM10,60.0,61.0,58.0,68.0,104.0,57.0,59.0,66.0,54.0,30.0,58.0,70.0,55.0,77.0,54.0,83.0,90.0,73.0,56.0,31.0,49.0
20241211,2,SO2,9.0,7.0,5.0,6.0,8.0,8.0,8.0,9.0,6.0,8.0,4.0,13.0,9.0,10.0,7.0,9.0,7.0,4.0,12.0,6.0,5.0
