date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240806,0,AQI,36.0,41.0,53.0,61.0,47.0,64.0,48.0,39.0,43.0,62.0,51.0,53.0,52.0,61.0,63.0,45.0,34.0,32.0,38.0,18.0,43.0
20240806,0,PM2.5,23.0,24.0,32.0,39.0,30.0,36.0,29.0,23.0,29.0,44.0,29.0,33.0,35.0,34.0,45.0,26.0,20.0,17.0,23.0,12.0,22.0
20240806,0,PM10,36.0,41.0,56.0,71.0,47.0,78.0,48.0,39.0,43.0,72.0,52.0,56.0,53.0,72.0,74.0,45.0,34.0,32.0,38.0,18.0,43.0
20240806,0,SO2,5.0,5.0,6.0,4.0,4.0,7.0,5.0,7.0,4.0,6.0,5.0,6.0,4.0,8.0,8.0,7.0,6.0,5.0,4.0,5.0,7.0
20240806,0,NO2,40.0,33.0,44.0,59.0,37.0,58.0,35.0,20.0,70.0,27.0,34.0,35.0,33.0,60.0,51.0,38.0,24.0,26.0,34.0,15.0,19.0
20240806,0,O3,44.0,80.0,72.0,56.0,73.0,32.0,72.0,50.0,30.0,114.0,80.0,20.0,49.0,63.0,32.0,60.0,74.0,62.0,7.0,24.0,51.0
20240806,0,CO,0.4,0.7,0.7,0.8,0.7,0.9,0.8,0.6,0.7,0.8,0.7,0.7,0.7,0.9,0.8,0.6,0.8,0.8,0.7,0.7,0.6
20240806,1,AQI,46.0,52.0,46.0,45.0,42.0,63.0,52.0,43.0,45.0,63.0,49.0,42.0,54.0,62.0,65.0,42.0,32.0,32.0,38.0,19.0,45.0
20240806,1,PM2.5,30.0,32.0,25.0,24.0,27.0,34.0,34.0,25.0,30.0,45.0,27.0,24.0,38.0,35.0,47.0,22.0,20.0,21.0,22.0,12.0,23.0
20240806,1,PM10,46.0,53.0,46.0,45.0,42.0,76.0,54.0,43.0,45.0,60.0,49.0,42.0,54.0,73.0,75.0,42.0,32.0,32.0,38.0,19.0,45.0
20240806,1,SO2,6.0,5.0,6.0,3.0,5.0,7.0,6.0,7.0,5.0,6.0,5.0,6.0,5.0,7.0,8.0,6.0,6.0,3.0,4.0,5.0,7.0
20240806,1,NO2,43.0,47.0,41.0,44.0,37.0,61.0,40.0,25.0,68.0,28.0,34.0,31.0,33.0,59.0,58.0,36.0,20.0,22.0,38.0,14.0,21.0
20240806,1,O3,57.0,59.0,56.0,51.0,54.0,27.0,60.0,41.0,27.0,75.0,61.0,26.0,52.0,59.0,21.0,46.0,72.0,62.0,5.0,21.0,60.0
20240806,1,CO,0.4,0.8,0.7,0.7,0.7,0.8,0.9,0.6,0.7,0.8,0.7,0.7,0.7,0.9,0.9,0.6,0.8,0.7,0.7,0.7,0.6
20240806,2,AQI,52.0,52.0,41.0,43.0,42.0,61.0,54.0,42.0,48.0,57.0,44.0,34.0,49.0,56.0,64.0,46.0,37.0,37.0,51.0,18.0,38.0
20240806,2,PM2.5,33.0,36.0,22.0,23.0,25.0,31.0,32.0,24.0,31.0,40.0,24.0,20.0,34.0,28.0,46.0,25.0,23.0,18.0,27.0,12.0,19.0
20240806,2,PM10,54.0,51.0,41.0,43.0,42.0,71.0,58.0,42.0,48.0,48.0,44.0,34.0,49.0,61.0,73.0,46.0,37.0,37.0,51.0,18.0,38.0
20240806,2,SO2,6.0,4.0,5.0,4.0,5.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,4.0,4.0,5.0,7.0
20240806,2,NO2,57.0,49.0,49.0,47.0,31.0,49.0,44.0,17.0,62.0,24.0,34.0,25.0,31.0,52.0,59.0,39.0,24.0,22.0,29.0,15.0,14.0
20240806,2,O3,38.0,44.0,38.0,44.0,54.0,39.0,44.0,54.0,25.0,58.0,45.0,31.0,45.0,47.0,17.0,36.0,63.0,59.0,17.0,17.0,47.0
20240806,2,CO,0.5,0.8,0.7,0.7,0.7,0.8,0.9,0.6,0.8,0.7,0.7,0.6,0.6,0.9,0.9,0.6,0.8,0.8,0.7,0.7,0.6
20240806,3,AQI,56.0,52.0,44.0,46.0,42.0,60.0,51.0,39.0,47.0,57.0,43.0,33.0,49.0,49.0,64.0,48.0,40.0,40.0,49.0,21.0,31.0
20240806,3,PM2.5,34.0,36.0,24.0,24.0,25.0,31.0,29.0,23.0,29.0,40.0,23.0,18.0,33.0,22.0,46.0,25.0,24.0,18.0,28.0,13.0,16.0
20240806,3,PM10,62.0,52.0,44.0,46.0,42.0,69.0,52.0,39.0,47.0,48.0,43.0,33.0,49.0,49.0,74.0,48.0,40.0,40.0,49.0,21.0,31.0
20240806,3,SO2,6.0,4.0,5.0,4.0,4.0,7.0,5.0,7.0,4.0,5.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,5.0,4.0,5.0,8.0
20240806,3,NO2,63.0,46.0,57.0,63.0,29.0,43.0,44.0,19.0,56.0,28.0,40.0,31.0,34.0,52.0,61.0,43.0,21.0,18.0,45.0,15.0,13.0
20240806,3,O3,28.0,37.0,27.0,24.0,50.0,41.0,32.0,43.0,16.0,47.0,30.0,18.0,40.0,34.0,15.0,26.0,62.0,56.0,4.0,10.0,46.0
20240806,3,CO,0.5,0.8,0.7,0.7,0.7,0.7,0.9,0.6,0.7,0.8,0.7,0.6,0.6,0.9,0.9,0.7,0.9,0.8,0.7,0.7,0.5
20240806,4,AQI,42.0,48.0,42.0,48.0,43.0,62.0,47.0,41.0,41.0,54.0,45.0,34.0,52.0,47.0,62.0,49.0,41.0,38.0,53.0,22.0,30.0
20240806,4,PM2.5,22.0,33.0,21.0,25.0,26.0,34.0,27.0,24.0,26.0,38.0,23.0,19.0,36.0,20.0,44.0,26.0,28.0,18.0,32.0,13.0,16.0
20240806,4,PM10,42.0,48.0,42.0,48.0,43.0,74.0,47.0,41.0,41.0,55.0,45.0,34.0,50.0,47.0,70.0,49.0,41.0,38.0,55.0,22.0,30.0
20240806,4,SO2,7.0,4.0,5.0,3.0,4.0,7.0,5.0,7.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,6.0,6.0,5.0,4.0,5.0,7.0
20240806,4,NO2,53.0,37.0,60.0,76.0,28.0,41.0,44.0,23.0,57.0,33.0,46.0,34.0,31.0,56.0,56.0,36.0,19.0,17.0,44.0,18.0,14.0
20240806,4,O3,27.0,36.0,18.0,10.0,45.0,37.0,27.0,35.0,7.0,32.0,20.0,9.0,40.0,23.0,12.0,28.0,58.0,46.0,4.0,7.0,41.0
20240806,4,CO,0.4,0.8,0.7,0.7,0.7,0.7,0.9,0.6,0.7,0.8,0.7,0.6,0.6,0.9,0.9,0.7,0.9,0.8,0.7,0.7,0.5
20240806,5,AQI,42.0,44.0,42.0,49.0,45.0,62.0,36.0,41.0,35.0,52.0,45.0,33.0,53.0,46.0,62.0,49.0,45.0,36.0,53.0,22.0,31.0
20240806,5,PM2.5,22.0,28.0,20.0,26.0,27.0,35.0,19.0,24.0,22.0,36.0,24.0,18.0,37.0,20.0,44.0,26.0,29.0,20.0,33.0,13.0,17.0
20240806,5,PM10,42.0,44.0,42.0,49.0,45.0,74.0,36.0,41.0,35.0,52.0,45.0,33.0,55.0,46.0,68.0,49.0,45.0,36.0,55.0,22.0,31.0
20240806,5,SO2,9.0,4.0,5.0,3.0,5.0,8.0,8.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,8.0,6.0,6.0,4.0,4.0,5.0,8.0
20240806,5,NO2,57.0,40.0,50.0,64.0,31.0,42.0,50.0,22.0,52.0,34.0,48.0,33.0,37.0,54.0,55.0,29.0,25.0,22.0,38.0,17.0,14.0
20240806,5,O3,17.0,29.0,24.0,12.0,38.0,34.0,22.0,33.0,8.0,26.0,14.0,10.0,36.0,15.0,8.0,30.0,49.0,38.0,4.0,8.0,36.0
20240806,5,CO,0.4,0.8,0.8,0.8,0.7,0.7,0.8,0.6,0.7,0.8,0.8,0.6,0.6,0.9,0.9,0.7,0.9,0.8,0.7,0.7,0.5
20240806,6,AQI,53.0,45.0,43.0,48.0,46.0,61.0,48.0,40.0,38.0,49.0,41.0,29.0,52.0,63.0,60.0,50.0,46.0,34.0,53.0,22.0,31.0
20240806,6,PM2.5,29.0,27.0,20.0,25.0,28.0,34.0,25.0,24.0,24.0,34.0,23.0,16.0,36.0,34.0,43.0,27.0,32.0,22.0,34.0,13.0,17.0
20240806,6,PM10,56.0,45.0,43.0,48.0,46.0,72.0,48.0,40.0,38.0,42.0,41.0,29.0,54.0,76.0,68.0,50.0,43.0,34.0,56.0,22.0,31.0
20240806,6,SO2,11.0,7.0,5.0,3.0,5.0,7.0,10.0,7.0,7.0,4.0,6.0,5.0,5.0,7.0,8.0,6.0,6.0,4.0,4.0,5.0,8.0
20240806,6,NO2,70.0,44.0,53.0,52.0,35.0,45.0,60.0,24.0,61.0,30.0,56.0,29.0,36.0,71.0,56.0,30.0,32.0,21.0,35.0,14.0,13.0
20240806,6,O3,4.0,32.0,16.0,17.0,32.0,26.0,11.0,31.0,2.0,18.0,6.0,13.0,31.0,4.0,6.0,24.0,39.0,28.0,2.0,10.0,42.0
20240806,6,CO,0.5,0.7,0.8,0.7,0.6,0.7,0.9,0.6,0.7,0.8,0.7,0.6,0.7,1.0,0.9,0.7,0.9,0.8,0.8,0.7,0.5
20240806,7,AQI,52.0,46.0,43.0,64.0,43.0,65.0,51.0,43.0,46.0,39.0,45.0,32.0,53.0,60.0,64.0,50.0,50.0,39.0,54.0,22.0,30.0
20240806,7,PM2.5,27.0,29.0,21.0,36.0,24.0,36.0,27.0,25.0,27.0,27.0,24.0,18.0,37.0,32.0,46.0,27.0,35.0,27.0,35.0,13.0,17.0
20240806,7,PM10,53.0,46.0,43.0,77.0,43.0,80.0,52.0,43.0,46.0,39.0,45.0,32.0,55.0,70.0,70.0,50.0,44.0,38.0,57.0,22.0,30.0
20240806,7,SO2,12.0,9.0,4.0,4.0,6.0,7.0,10.0,7.0,7.0,4.0,10.0,6.0,4.0,8.0,8.0,6.0,6.0,5.0,4.0,6.0,9.0
20240806,7,NO2,64.0,48.0,48.0,64.0,35.0,52.0,64.0,23.0,50.0,27.0,55.0,30.0,37.0,61.0,50.0,43.0,33.0,25.0,29.0,12.0,13.0
20240806,7,O3,11.0,27.0,21.0,6.0,36.0,24.0,9.0,28.0,3.0,14.0,8.0,8.0,22.0,9.0,13.0,10.0,37.0,31.0,4.0,14.0,40.0
20240806,7,CO,0.5,0.7,0.8,0.9,0.6,0.8,0.9,0.6,0.9,0.8,0.7,0.6,0.7,1.0,0.9,0.7,0.9,0.9,0.8,0.7,0.5
20240806,8,AQI,54.0,45.0,46.0,72.0,43.0,67.0,51.0,49.0,50.0,36.0,51.0,38.0,55.0,64.0,69.0,50.0,53.0,44.0,59.0,21.0,32.0
20240806,8,PM2.5,29.0,28.0,22.0,48.0,23.0,38.0,26.0,27.0,29.0,25.0,28.0,22.0,37.0,35.0,50.0,27.0,37.0,29.0,42.0,13.0,19.0
20240806,8,PM10,57.0,45.0,46.0,93.0,43.0,83.0,52.0,49.0,50.0,36.0,51.0,38.0,59.0,78.0,74.0,50.0,45.0,44.0,61.0,21.0,32.0
20240806,8,SO2,13.0,10.0,5.0,4.0,7.0,7.0,12.0,7.0,8.0,4.0,10.0,6.0,4.0,9.0,8.0,6.0,6.0,5.0,5.0,5.0,10.0
20240806,8,NO2,60.0,47.0,46.0,71.0,34.0,44.0,55.0,26.0,51.0,18.0,55.0,26.0,37.0,57.0,52.0,33.0,44.0,28.0,38.0,11.0,13.0
20240806,8,O3,28.0,38.0,25.0,12.0,52.0,48.0,27.0,32.0,10.0,25.0,19.0,18.0,29.0,31.0,32.0,26.0,33.0,33.0,17.0,18.0,44.0
20240806,8,CO,0.5,0.8,0.8,1.0,0.6,0.8,0.9,0.6,0.8,0.7,0.8,0.7,0.7,1.0,0.9,0.7,1.0,0.9,0.9,0.7,0.6
20240806,9,AQI,52.0,44.0,55.0,,48.0,68.0,,63.0,42.0,46.0,43.0,36.0,56.0,59.0,68.0,53.0,40.0,46.0,54.0,21.0,34.0
20240806,9,PM2.5,25.0,27.0,28.0,,26.0,42.0,,33.0,24.0,30.0,24.0,25.0,32.0,32.0,49.0,30.0,28.0,32.0,38.0,12.0,21.0
20240806,9,PM10,54.0,44.0,59.0,,48.0,86.0,,76.0,42.0,46.0,43.0,36.0,61.0,68.0,71.0,55.0,40.0,38.0,50.0,21.0,34.0
20240806,9,SO2,10.0,10.0,6.0,,9.0,7.0,11.0,7.0,9.0,5.0,10.0,7.0,5.0,11.0,9.0,6.0,6.0,4.0,6.0,6.0,9.0
20240806,9,NO2,40.0,37.0,58.0,78.0,32.0,44.0,36.0,32.0,37.0,20.0,41.0,21.0,41.0,44.0,47.0,39.0,30.0,25.0,26.0,9.0,17.0
20240806,9,O3,71.0,72.0,34.0,,81.0,82.0,,53.0,60.0,59.0,57.0,52.0,73.0,70.0,73.0,39.0,73.0,63.0,82.0,28.0,45.0
20240806,9,CO,0.5,0.7,0.9,1.0,0.6,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.7,0.9,0.8,0.8,0.7,0.6
20240806,10,AQI,54.0,42.0,56.0,,48.0,70.0,,66.0,36.0,45.0,32.0,49.0,59.0,56.0,59.0,56.0,52.0,50.0,41.0,23.0,49.0
20240806,10,PM2.5,28.0,27.0,32.0,45.0,25.0,46.0,24.0,41.0,21.0,31.0,19.0,34.0,34.0,29.0,42.0,35.0,28.0,35.0,28.0,15.0,34.0
20240806,10,PM10,57.0,42.0,61.0,91.0,48.0,90.0,43.0,82.0,36.0,39.0,32.0,47.0,67.0,61.0,62.0,62.0,53.0,39.0,41.0,23.0,49.0
20240806,10,SO2,9.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,6.0,10.0,10.0,6.0,6.0,5.0,6.0,5.0,8.0
20240806,10,NO2,34.0,27.0,62.0,,31.0,43.0,,32.0,22.0,19.0,16.0,24.0,30.0,33.0,44.0,49.0,28.0,25.0,13.0,8.0,21.0
20240806,10,O3,120.0,117.0,67.0,87.0,109.0,130.0,110.0,119.0,103.0,120.0,102.0,120.0,146.0,115.0,121.0,74.0,114.0,100.0,116.0,51.0,90.0
20240806,10,CO,0.5,0.7,0.8,,0.6,0.8,0.8,0.7,0.6,0.7,0.6,0.8,0.7,0.8,0.8,0.8,0.9,0.8,0.7,0.7,0.7
20240806,11,AQI,48.0,55.0,55.0,69.0,48.0,57.0,47.0,77.0,43.0,,44.0,75.0,85.0,56.0,79.0,58.0,67.0,50.0,42.0,39.0,64.0
20240806,11,PM2.5,25.0,26.0,30.0,44.0,25.0,36.0,24.0,44.0,20.0,,22.0,43.0,34.0,30.0,37.0,34.0,36.0,33.0,24.0,27.0,46.0
20240806,11,PM10,48.0,41.0,60.0,88.0,48.0,64.0,44.0,88.0,36.0,,36.0,56.0,68.0,62.0,54.0,65.0,76.0,48.0,41.0,38.0,61.0
20240806,11,SO2,7.0,7.0,6.0,6.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0,9.0,10.0,6.0,6.0,5.0,6.0,5.0,7.0
20240806,11,NO2,22.0,17.0,45.0,57.0,21.0,20.0,19.0,27.0,15.0,,12.0,18.0,23.0,27.0,31.0,41.0,23.0,19.0,9.0,8.0,20.0
20240806,11,O3,147.0,164.0,130.0,161.0,151.0,155.0,150.0,181.0,137.0,154.0,140.0,180.0,188.0,159.0,183.0,122.0,173.0,159.0,132.0,117.0,160.0
20240806,11,CO,0.5,0.7,0.8,0.9,0.6,0.6,0.7,0.7,0.5,0.6,0.6,0.7,0.7,0.8,0.8,0.7,0.9,0.8,0.6,0.8,0.7
20240806,12,AQI,50.0,102.0,74.0,105.0,101.0,40.0,50.0,101.0,57.0,,59.0,50.0,113.0,101.0,106.0,87.0,107.0,83.0,47.0,42.0,97.0
20240806,12,PM2.5,24.0,29.0,24.0,30.0,29.0,24.0,21.0,40.0,20.0,32.0,24.0,35.0,34.0,37.0,29.0,25.0,30.0,27.0,26.0,29.0,43.0
20240806,12,PM10,44.0,46.0,51.0,62.0,54.0,40.0,37.0,82.0,35.0,44.0,38.0,44.0,72.0,71.0,44.0,59.0,84.0,50.0,44.0,36.0,56.0
20240806,12,SO2,6.0,6.0,6.0,5.0,,7.0,6.0,8.0,6.0,,6.0,6.0,6.0,9.0,10.0,6.0,6.0,5.0,6.0,5.0,7.0
20240806,12,NO2,19.0,16.0,16.0,34.0,19.0,9.0,14.0,21.0,13.0,15.0,8.0,11.0,28.0,25.0,19.0,22.0,19.0,14.0,9.0,8.0,15.0
20240806,12,O3,158.0,204.0,179.0,210.0,201.0,121.0,158.0,202.0,165.0,198.0,167.0,156.0,225.0,202.0,211.0,189.0,213.0,186.0,148.0,130.0,197.0
20240806,12,CO,0.5,0.7,0.6,0.7,0.6,0.4,0.6,0.7,0.5,,0.5,0.6,0.7,0.8,0.7,0.7,0.8,0.8,0.7,0.8,0.7
20240806,13,AQI,68.0,102.0,87.0,102.0,,48.0,74.0,64.0,84.0,,92.0,47.0,114.0,47.0,120.0,104.0,102.0,83.0,50.0,39.0,69.0
20240806,13,PM2.5,23.0,26.0,23.0,21.0,24.0,27.0,23.0,30.0,21.0,25.0,30.0,31.0,30.0,21.0,30.0,23.0,24.0,24.0,23.0,27.0,33.0
20240806,13,PM10,44.0,41.0,47.0,42.0,44.0,48.0,40.0,59.0,38.0,38.0,42.0,37.0,65.0,38.0,47.0,55.0,65.0,45.0,40.0,33.0,46.0
20240806,13,SO2,6.0,6.0,5.0,4.0,,8.0,6.0,8.0,6.0,5.0,5.0,7.0,5.0,8.0,9.0,6.0,6.0,4.0,6.0,5.0,8.0
20240806,13,NO2,18.0,13.0,15.0,14.0,,9.0,14.0,13.0,13.0,14.0,10.0,10.0,21.0,15.0,18.0,12.0,18.0,12.0,8.0,7.0,11.0
