date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250211,0,AQI,59.0,60.0,65.0,69.0,55.0,54.0,60.0,60.0,53.0,26.0,61.0,79.0,52.0,57.0,49.0,58.0,27.0,28.0,29.0,32.0,63.0
20250211,0,PM2.5,3.0,43.0,44.0,50.0,38.0,34.0,40.0,39.0,36.0,16.0,40.0,58.0,29.0,35.0,28.0,40.0,17.0,16.0,20.0,19.0,45.0
20250211,0,PM10,68.0,69.0,80.0,88.0,60.0,58.0,70.0,70.0,56.0,26.0,72.0,88.0,54.0,63.0,49.0,66.0,27.0,28.0,29.0,32.0,70.0
20250211,0,SO2,6.0,4.0,5.0,4.0,3.0,8.0,6.0,6.0,4.0,9.0,7.0,21.0,10.0,5.0,4.0,10.0,3.0,4.0,6.0,5.0,6.0
20250211,0,NO2,80.0,77.0,82.0,97.0,50.0,41.0,85.0,44.0,85.0,9.0,80.0,50.0,33.0,74.0,41.0,70.0,26.0,26.0,48.0,13.0,32.0
20250211,0,O3,14.0,10.0,6.0,5.0,48.0,42.0,7.0,19.0,7.0,77.0,7.0,17.0,47.0,13.0,34.0,36.0,72.0,69.0,6.0,49.0,30.0
20250211,0,CO,0.6,1.1,0.7,0.7,0.7,0.6,0.7,0.6,0.6,0.4,0.7,0.7,0.6,0.7,0.5,0.4,0.7,0.6,0.4,0.5,0.8
20250211,1,AQI,62.0,60.0,65.0,67.0,46.0,56.0,59.0,58.0,50.0,25.0,64.0,75.0,52.0,67.0,46.0,60.0,31.0,30.0,29.0,31.0,67.0
20250211,1,PM2.5,3.0,43.0,45.0,46.0,29.0,35.0,37.0,38.0,30.0,15.0,44.0,55.0,30.0,48.0,26.0,43.0,19.0,16.0,20.0,19.0,48.0
20250211,1,PM10,74.0,68.0,80.0,84.0,46.0,61.0,67.0,65.0,50.0,25.0,78.0,83.0,54.0,80.0,46.0,67.0,31.0,30.0,27.0,31.0,74.0
20250211,1,SO2,5.0,4.0,5.0,5.0,3.0,8.0,6.0,6.0,4.0,8.0,6.0,13.0,11.0,5.0,4.0,9.0,3.0,5.0,5.0,5.0,6.0
20250211,1,NO2,83.0,79.0,85.0,96.0,44.0,66.0,87.0,37.0,81.0,9.0,78.0,49.0,31.0,72.0,36.0,99.0,36.0,42.0,44.0,14.0,31.0
20250211,1,O3,8.0,6.0,3.0,4.0,54.0,16.0,5.0,23.0,6.0,79.0,5.0,8.0,46.0,12.0,34.0,5.0,51.0,50.0,8.0,45.0,27.0
20250211,1,CO,0.6,0.9,0.8,0.6,0.6,0.6,0.7,0.6,0.5,0.4,0.7,0.8,0.6,0.8,0.5,0.5,0.7,0.6,0.4,0.5,0.7
20250211,2,AQI,65.0,60.0,61.0,58.0,54.0,57.0,57.0,56.0,52.0,32.0,61.0,84.0,54.0,55.0,45.0,58.0,41.0,37.0,29.0,31.0,63.0
20250211,2,PM2.5,3.0,43.0,40.0,37.0,37.0,35.0,36.0,38.0,32.0,17.0,42.0,62.0,35.0,35.0,25.0,37.0,23.0,24.0,20.0,20.0,45.0
20250211,2,PM10,79.0,65.0,71.0,65.0,57.0,63.0,64.0,62.0,54.0,32.0,71.0,89.0,57.0,60.0,45.0,66.0,41.0,37.0,28.0,31.0,71.0
20250211,2,SO2,5.0,4.0,5.0,5.0,3.0,9.0,6.0,5.0,4.0,8.0,6.0,11.0,12.0,4.0,4.0,10.0,4.0,5.0,5.0,6.0,6.0
20250211,2,NO2,84.0,82.0,82.0,93.0,63.0,78.0,84.0,35.0,81.0,16.0,76.0,52.0,28.0,64.0,37.0,102.0,54.0,54.0,43.0,17.0,24.0
20250211,2,O3,6.0,4.0,3.0,4.0,25.0,9.0,7.0,18.0,6.0,78.0,5.0,3.0,46.0,14.0,30.0,6.0,34.0,36.0,4.0,39.0,38.0
20250211,2,CO,0.6,0.8,0.7,0.6,0.7,0.7,0.6,0.6,0.6,0.5,0.6,0.8,0.5,0.7,0.5,0.4,0.7,0.7,0.4,0.5,0.7
20250211,3,AQI,65.0,60.0,62.0,58.0,54.0,57.0,58.0,54.0,52.0,32.0,59.0,92.0,56.0,51.0,45.0,59.0,51.0,47.0,29.0,30.0,58.0
