date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240405,0,AQI,30.0,57.0,28.0,25.0,28.0,28.0,32.0,20.0,27.0,23.0,31.0,23.0,26.0,19.0,30.0,28.0,25.0,23.0,27.0,28.0,24.0
20240405,0,PM2.5,9.0,40.0,14.0,14.0,12.0,8.0,15.0,8.0,12.0,4.0,16.0,8.0,5.0,7.0,12.0,12.0,10.0,10.0,6.0,2.0,11.0
20240405,0,PM10,30.0,,28.0,25.0,28.0,16.0,32.0,18.0,27.0,10.0,31.0,16.0,10.0,19.0,30.0,28.0,25.0,23.0,7.0,4.0,24.0
20240405,0,SO2,4.0,7.0,3.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,7.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,6.0,4.0,5.0
20240405,0,NO2,42.0,24.0,28.0,38.0,19.0,8.0,38.0,12.0,26.0,5.0,22.0,15.0,8.0,25.0,23.0,17.0,16.0,14.0,10.0,8.0,13.0
20240405,0,O3,38.0,29.0,17.0,10.0,31.0,88.0,30.0,62.0,35.0,72.0,16.0,72.0,83.0,60.0,16.0,25.0,39.0,37.0,86.0,87.0,35.0
20240405,0,CO,0.8,0.6,0.4,0.4,0.5,0.6,0.6,0.6,0.7,0.5,0.6,0.7,0.7,0.8,0.6,0.4,0.5,0.5,0.8,0.7,0.3
20240405,1,AQI,22.0,53.0,25.0,23.0,26.0,26.0,23.0,18.0,22.0,24.0,31.0,25.0,25.0,22.0,30.0,26.0,28.0,13.0,24.0,28.0,17.0
20240405,1,PM2.5,9.0,37.0,12.0,12.0,11.0,6.0,13.0,8.0,10.0,4.0,17.0,8.0,6.0,7.0,12.0,10.0,9.0,9.0,7.0,1.0,7.0
20240405,1,PM10,22.0,,25.0,23.0,26.0,13.0,23.0,16.0,22.0,8.0,31.0,11.0,10.0,17.0,30.0,26.0,28.0,12.0,9.0,3.0,15.0
20240405,1,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,7.0,6.0,5.0,3.0,3.0,2.0,5.0,4.0,6.0,4.0,5.0
20240405,1,NO2,31.0,27.0,22.0,32.0,18.0,8.0,26.0,14.0,18.0,5.0,25.0,12.0,8.0,20.0,20.0,14.0,14.0,12.0,10.0,7.0,10.0
20240405,1,O3,54.0,44.0,24.0,17.0,32.0,81.0,44.0,56.0,47.0,75.0,22.0,77.0,79.0,69.0,22.0,29.0,42.0,39.0,74.0,88.0,52.0
20240405,1,CO,0.7,0.7,0.4,0.4,0.6,0.6,0.6,0.6,0.7,0.5,0.7,0.7,0.7,0.8,0.6,0.4,0.5,0.5,0.8,0.7,0.4
20240405,2,AQI,23.0,48.0,21.0,21.0,24.0,24.0,19.0,18.0,18.0,25.0,27.0,27.0,25.0,21.0,31.0,25.0,28.0,17.0,22.0,27.0,20.0
20240405,2,PM2.5,12.0,33.0,10.0,11.0,10.0,5.0,11.0,8.0,10.0,5.0,15.0,8.0,5.0,7.0,12.0,11.0,9.0,9.0,8.0,1.0,4.0
20240405,2,PM10,23.0,,21.0,21.0,24.0,12.0,19.0,12.0,18.0,9.0,27.0,,9.0,17.0,31.0,25.0,28.0,17.0,10.0,3.0,10.0
20240405,2,SO2,4.0,6.0,4.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,3.0,2.0,2.0,5.0,3.0,6.0,4.0,5.0
20240405,2,NO2,32.0,22.0,19.0,31.0,14.0,8.0,23.0,11.0,17.0,5.0,23.0,8.0,8.0,22.0,18.0,11.0,11.0,11.0,11.0,6.0,8.0
20240405,2,O3,51.0,49.0,30.0,19.0,35.0,75.0,47.0,55.0,48.0,78.0,23.0,85.0,78.0,66.0,25.0,33.0,46.0,40.0,68.0,85.0,62.0
20240405,2,CO,0.7,0.7,0.4,0.4,0.5,0.6,0.6,0.6,0.7,0.5,0.7,0.7,0.7,0.8,0.6,0.4,0.5,0.5,0.8,0.7,0.4
20240405,3,AQI,18.0,17.0,19.0,19.0,23.0,17.0,16.0,16.0,18.0,23.0,24.0,22.0,23.0,22.0,29.0,25.0,17.0,24.0,16.0,27.0,22.0
20240405,3,PM2.5,10.0,11.0,9.0,10.0,10.0,4.0,10.0,6.0,8.0,4.0,14.0,8.0,5.0,5.0,11.0,10.0,9.0,9.0,8.0,1.0,3.0
20240405,3,PM10,18.0,17.0,19.0,19.0,23.0,10.0,16.0,9.0,15.0,6.0,24.0,10.0,8.0,13.0,29.0,25.0,17.0,24.0,11.0,3.0,7.0
20240405,3,SO2,4.0,6.0,4.0,5.0,6.0,5.0,4.0,6.0,4.0,4.0,6.0,6.0,5.0,3.0,3.0,2.0,5.0,3.0,6.0,4.0,5.0
20240405,3,NO2,29.0,22.0,16.0,29.0,11.0,13.0,22.0,11.0,15.0,5.0,18.0,12.0,8.0,17.0,16.0,8.0,11.0,14.0,14.0,6.0,8.0
20240405,3,O3,52.0,49.0,37.0,21.0,40.0,54.0,49.0,50.0,55.0,71.0,33.0,68.0,73.0,70.0,28.0,38.0,44.0,34.0,49.0,85.0,68.0
20240405,3,CO,0.7,0.7,0.3,0.4,0.5,0.7,0.6,0.6,0.7,0.5,0.7,0.7,0.7,0.8,0.6,0.4,0.5,0.5,1.0,0.7,0.4
20240405,4,AQI,16.0,18.0,19.0,19.0,22.0,16.0,17.0,19.0,20.0,24.0,16.0,22.0,21.0,21.0,25.0,25.0,21.0,20.0,15.0,27.0,19.0
20240405,4,PM2.5,7.0,4.0,10.0,10.0,9.0,4.0,6.0,4.0,4.0,2.0,9.0,8.0,5.0,4.0,10.0,10.0,9.0,8.0,9.0,1.0,4.0
20240405,4,PM10,13.0,11.0,19.0,19.0,22.0,11.0,10.0,5.0,9.0,3.0,16.0,,9.0,10.0,25.0,25.0,21.0,20.0,12.0,3.0,9.0
20240405,4,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,4.0,2.0,2.0,4.0,3.0,6.0,4.0,6.0
20240405,4,NO2,29.0,17.0,18.0,34.0,10.0,12.0,21.0,10.0,13.0,3.0,14.0,10.0,8.0,19.0,17.0,8.0,13.0,15.0,15.0,5.0,8.0
20240405,4,O3,50.0,56.0,34.0,14.0,39.0,51.0,52.0,58.0,62.0,76.0,44.0,70.0,66.0,66.0,25.0,39.0,42.0,33.0,45.0,85.0,59.0
20240405,4,CO,0.7,0.7,0.4,0.4,0.5,0.7,0.6,0.6,0.7,0.5,0.7,0.7,0.7,0.8,0.6,0.4,0.5,0.5,1.0,0.7,0.4
20240405,5,AQI,16.0,17.0,14.0,15.0,21.0,17.0,16.0,17.0,18.0,22.0,16.0,18.0,20.0,19.0,21.0,25.0,18.0,16.0,17.0,25.0,23.0
20240405,5,PM2.5,5.0,2.0,8.0,10.0,8.0,5.0,6.0,3.0,4.0,2.0,6.0,8.0,7.0,4.0,9.0,10.0,8.0,8.0,5.0,1.0,2.0
20240405,5,PM10,10.0,8.0,14.0,15.0,21.0,12.0,8.0,3.0,8.0,2.0,10.0,13.0,12.0,11.0,21.0,25.0,18.0,16.0,8.0,3.0,6.0
20240405,5,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,6.0,6.0,5.0,3.0,2.0,2.0,5.0,3.0,6.0,4.0,5.0
20240405,5,NO2,26.0,18.0,20.0,30.0,9.0,10.0,19.0,10.0,14.0,3.0,12.0,12.0,8.0,22.0,13.0,8.0,12.0,12.0,13.0,6.0,6.0
20240405,5,O3,50.0,54.0,42.0,18.0,44.0,54.0,51.0,53.0,55.0,68.0,50.0,57.0,63.0,58.0,31.0,38.0,43.0,38.0,52.0,80.0,71.0
20240405,5,CO,0.7,0.7,0.6,0.4,0.5,0.7,0.6,0.6,0.7,0.5,0.7,0.7,0.7,0.8,0.7,0.4,0.5,0.5,0.9,0.7,0.4
20240405,6,AQI,17.0,18.0,14.0,15.0,19.0,15.0,15.0,17.0,16.0,20.0,15.0,18.0,17.0,18.0,15.0,21.0,18.0,20.0,15.0,26.0,21.0
20240405,6,PM2.5,6.0,3.0,7.0,10.0,7.0,4.0,7.0,2.0,6.0,1.0,7.0,8.0,6.0,5.0,6.0,10.0,7.0,8.0,7.0,,2.0
20240405,6,PM10,10.0,9.0,13.0,15.0,19.0,10.0,10.0,,11.0,1.0,11.0,,9.0,12.0,15.0,21.0,18.0,20.0,9.0,2.0,5.0
20240405,6,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,7.0,6.0,5.0,3.0,1.0,2.0,4.0,4.0,6.0,4.0,5.0
20240405,6,NO2,23.0,15.0,20.0,28.0,8.0,12.0,20.0,10.0,17.0,4.0,14.0,12.0,13.0,17.0,13.0,17.0,11.0,12.0,15.0,6.0,6.0
20240405,6,O3,52.0,56.0,42.0,21.0,44.0,48.0,47.0,53.0,49.0,62.0,45.0,56.0,52.0,56.0,36.0,32.0,45.0,39.0,45.0,81.0,66.0
20240405,6,CO,0.7,0.7,0.6,0.4,0.5,0.7,0.6,0.6,0.7,0.5,0.7,0.8,0.8,0.8,0.7,0.5,0.5,0.5,1.0,0.7,0.4
20240405,7,AQI,16.0,16.0,13.0,14.0,17.0,15.0,13.0,16.0,16.0,22.0,15.0,15.0,15.0,15.0,15.0,16.0,16.0,17.0,13.0,21.0,16.0
20240405,7,PM2.5,5.0,2.0,7.0,9.0,9.0,3.0,5.0,2.0,4.0,1.0,7.0,8.0,4.0,4.0,3.0,9.0,8.0,10.0,6.0,1.0,4.0
20240405,7,PM10,9.0,8.0,13.0,11.0,17.0,9.0,7.0,,7.0,1.0,10.0,,5.0,9.0,8.0,16.0,16.0,17.0,8.0,2.0,10.0
20240405,7,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,3.0,7.0,6.0,6.0,4.0,2.0,2.0,5.0,4.0,6.0,4.0,5.0
20240405,7,NO2,32.0,17.0,22.0,27.0,18.0,13.0,23.0,11.0,15.0,4.0,12.0,14.0,14.0,21.0,9.0,22.0,12.0,12.0,17.0,6.0,9.0
20240405,7,O3,33.0,49.0,36.0,26.0,35.0,46.0,39.0,51.0,49.0,69.0,46.0,48.0,45.0,48.0,46.0,28.0,43.0,38.0,40.0,65.0,51.0
20240405,7,CO,0.8,0.7,0.6,0.6,0.7,0.7,0.7,0.6,0.7,0.5,0.7,0.8,0.8,0.9,0.7,0.6,0.5,0.5,1.0,0.7,0.4
20240405,8,AQI,16.0,13.0,13.0,15.0,14.0,13.0,14.0,16.0,11.0,20.0,13.0,14.0,15.0,16.0,13.0,15.0,19.0,23.0,12.0,20.0,17.0
20240405,8,PM2.5,3.0,1.0,6.0,9.0,9.0,3.0,6.0,2.0,4.0,1.0,5.0,4.0,3.0,4.0,3.0,9.0,13.0,16.0,5.0,,4.0
20240405,8,PM10,8.0,7.0,10.0,11.0,14.0,10.0,8.0,,8.0,1.0,9.0,7.0,5.0,11.0,8.0,15.0,16.0,20.0,6.0,2.0,8.0
20240405,8,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,4.0,6.0,6.0,5.0,4.0,2.0,2.0,5.0,4.0,6.0,4.0,5.0
20240405,8,NO2,31.0,21.0,25.0,29.0,24.0,16.0,27.0,10.0,18.0,5.0,14.0,16.0,14.0,32.0,11.0,18.0,14.0,15.0,16.0,6.0,9.0
20240405,8,O3,35.0,39.0,33.0,21.0,29.0,41.0,30.0,49.0,34.0,62.0,40.0,42.0,46.0,32.0,39.0,27.0,40.0,34.0,36.0,64.0,52.0
20240405,8,CO,0.8,0.8,0.6,0.6,0.8,0.8,0.7,0.7,0.8,0.6,0.8,0.8,0.8,1.0,0.7,0.6,0.5,0.5,1.0,0.7,0.4
20240405,9,AQI,19.0,13.0,14.0,18.0,23.0,11.0,16.0,12.0,10.0,17.0,11.0,13.0,14.0,16.0,11.0,16.0,26.0,28.0,12.0,18.0,17.0
20240405,9,PM2.5,4.0,2.0,6.0,12.0,12.0,4.0,6.0,4.0,5.0,1.0,6.0,6.0,4.0,3.0,5.0,11.0,18.0,19.0,3.0,1.0,2.0
20240405,9,PM10,9.0,9.0,12.0,15.0,23.0,11.0,9.0,6.0,10.0,1.0,10.0,9.0,6.0,7.0,10.0,14.0,26.0,26.0,4.0,3.0,4.0
20240405,9,SO2,4.0,6.0,3.0,5.0,6.0,5.0,4.0,6.0,4.0,4.0,7.0,6.0,5.0,4.0,2.0,2.0,5.0,4.0,6.0,4.0,5.0
20240405,9,NO2,38.0,25.0,28.0,33.0,23.0,22.0,32.0,17.0,19.0,6.0,17.0,26.0,13.0,31.0,22.0,24.0,18.0,20.0,16.0,10.0,9.0
20240405,9,O3,28.0,33.0,23.0,16.0,30.0,32.0,23.0,38.0,22.0,54.0,34.0,28.0,43.0,34.0,20.0,19.0,37.0,28.0,36.0,57.0,52.0
