date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240921,0,AQI,18.0,19.0,16.0,21.0,23.0,18.0,16.0,16.0,18.0,12.0,16.0,17.0,15.0,24.0,17.0,20.0,22.0,19.0,30.0,14.0,19.0
20240921,0,PM2.5,8.0,9.0,8.0,7.0,3.0,11.0,9.0,10.0,9.0,7.0,7.0,7.0,10.0,16.0,11.0,3.0,6.0,7.0,20.0,9.0,9.0
20240921,0,PM10,13.0,9.0,10.0,15.0,6.0,18.0,11.0,16.0,15.0,,11.0,17.0,11.0,24.0,17.0,11.0,,10.0,30.0,14.0,19.0
20240921,0,SO2,5.0,4.0,4.0,3.0,5.0,3.0,4.0,6.0,5.0,7.0,4.0,8.0,4.0,5.0,7.0,9.0,5.0,7.0,6.0,6.0,4.0
20240921,0,NO2,24.0,21.0,31.0,41.0,10.0,19.0,20.0,17.0,35.0,7.0,21.0,11.0,10.0,34.0,26.0,19.0,24.0,20.0,14.0,8.0,11.0
20240921,0,O3,57.0,58.0,47.0,41.0,73.0,34.0,51.0,34.0,29.0,36.0,51.0,32.0,44.0,29.0,42.0,64.0,68.0,59.0,38.0,30.0,26.0
20240921,0,CO,0.7,0.7,0.7,0.6,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.6,0.5,0.9,0.7,0.5,0.5,0.6,0.7,0.7,0.5
20240921,1,AQI,16.0,19.0,17.0,22.0,20.0,15.0,15.0,18.0,29.0,14.0,17.0,17.0,13.0,23.0,14.0,18.0,,15.0,24.0,13.0,20.0
20240921,1,PM2.5,6.0,7.0,7.0,3.0,3.0,9.0,8.0,12.0,18.0,9.0,7.0,6.0,9.0,15.0,9.0,3.0,5.0,9.0,13.0,7.0,9.0
20240921,1,PM10,10.0,8.0,9.0,11.0,6.0,15.0,10.0,17.0,29.0,14.0,12.0,17.0,10.0,18.0,14.0,10.0,,,24.0,13.0,20.0
20240921,1,SO2,4.0,4.0,4.0,3.0,5.0,3.0,5.0,6.0,5.0,7.0,4.0,8.0,4.0,5.0,6.0,9.0,5.0,6.0,5.0,6.0,5.0
20240921,1,NO2,31.0,20.0,34.0,44.0,12.0,15.0,23.0,20.0,40.0,13.0,23.0,11.0,15.0,45.0,22.0,17.0,20.0,27.0,11.0,7.0,14.0
20240921,1,O3,48.0,58.0,44.0,40.0,62.0,37.0,48.0,29.0,12.0,27.0,54.0,30.0,38.0,24.0,42.0,57.0,61.0,46.0,34.0,24.0,19.0
20240921,1,CO,0.7,0.7,0.6,0.6,0.5,0.6,0.7,0.5,0.7,0.5,0.6,0.5,0.5,1.0,0.7,0.5,0.5,0.6,0.6,0.7,0.5
20240921,2,AQI,18.0,17.0,20.0,24.0,18.0,14.0,15.0,16.0,22.0,15.0,14.0,17.0,13.0,21.0,18.0,15.0,18.0,16.0,24.0,14.0,20.0
20240921,2,PM2.5,6.0,7.0,10.0,6.0,10.0,8.0,7.0,10.0,8.0,10.0,8.0,3.0,9.0,14.0,12.0,6.0,8.0,7.0,11.0,7.0,10.0
20240921,2,PM10,10.0,8.0,13.0,12.0,12.0,13.0,8.0,16.0,14.0,11.0,14.0,17.0,10.0,16.0,17.0,12.0,,7.0,24.0,14.0,20.0
20240921,2,SO2,5.0,4.0,4.0,3.0,5.0,3.0,4.0,6.0,5.0,7.0,4.0,8.0,4.0,5.0,6.0,9.0,5.0,7.0,5.0,6.0,4.0
20240921,2,NO2,35.0,22.0,40.0,48.0,14.0,10.0,25.0,14.0,44.0,18.0,28.0,13.0,21.0,41.0,21.0,20.0,21.0,21.0,13.0,8.0,15.0
20240921,2,O3,42.0,52.0,30.0,29.0,55.0,42.0,45.0,22.0,5.0,21.0,37.0,28.0,28.0,21.0,33.0,46.0,56.0,49.0,26.0,24.0,16.0
20240921,2,CO,0.8,0.7,0.6,0.6,0.6,0.6,0.7,0.5,0.6,0.6,0.6,0.5,0.5,0.9,0.7,0.5,0.5,0.6,0.6,0.7,0.5
20240921,3,AQI,16.0,16.0,20.0,30.0,16.0,13.0,17.0,19.0,22.0,13.0,18.0,19.0,20.0,32.0,21.0,14.0,20.0,16.0,25.0,15.0,17.0
20240921,3,PM2.5,6.0,9.0,11.0,8.0,10.0,8.0,9.0,12.0,8.0,9.0,9.0,6.0,10.0,22.0,14.0,8.0,14.0,11.0,12.0,7.0,8.0
20240921,3,PM10,11.0,9.0,15.0,17.0,13.0,12.0,10.0,19.0,15.0,,15.0,19.0,11.0,26.0,21.0,14.0,,11.0,25.0,15.0,17.0
20240921,3,SO2,5.0,4.0,4.0,3.0,5.0,3.0,4.0,6.0,5.0,7.0,4.0,8.0,4.0,5.0,6.0,9.0,5.0,8.0,5.0,6.0,4.0
20240921,3,NO2,32.0,22.0,40.0,60.0,18.0,11.0,34.0,18.0,44.0,15.0,36.0,14.0,40.0,38.0,26.0,28.0,35.0,24.0,25.0,6.0,13.0
20240921,3,O3,43.0,50.0,23.0,11.0,50.0,40.0,36.0,15.0,5.0,20.0,24.0,26.0,12.0,22.0,21.0,34.0,36.0,40.0,12.0,26.0,16.0
20240921,3,CO,0.8,0.7,0.6,0.6,0.6,0.6,0.7,0.5,0.6,0.6,0.6,0.5,0.6,0.9,0.7,0.5,0.5,0.6,0.6,0.7,0.5
20240921,4,AQI,15.0,17.0,20.0,31.0,18.0,17.0,14.0,27.0,18.0,12.0,18.0,20.0,20.0,23.0,22.0,13.0,17.0,13.0,26.0,16.0,16.0
20240921,4,PM2.5,8.0,9.0,10.0,10.0,12.0,11.0,8.0,15.0,10.0,8.0,11.0,6.0,14.0,16.0,14.0,7.0,11.0,8.0,14.0,6.0,8.0
20240921,4,PM10,13.0,10.0,13.0,21.0,15.0,17.0,10.0,27.0,17.0,12.0,17.0,20.0,18.0,19.0,22.0,13.0,13.0,10.0,26.0,16.0,16.0
20240921,4,SO2,5.0,4.0,3.0,3.0,5.0,3.0,5.0,6.0,5.0,7.0,4.0,8.0,4.0,5.0,6.0,9.0,5.0,8.0,7.0,6.0,4.0
20240921,4,NO2,30.0,19.0,39.0,62.0,20.0,12.0,27.0,30.0,36.0,15.0,35.0,15.0,27.0,30.0,20.0,26.0,34.0,21.0,25.0,6.0,12.0
20240921,4,O3,46.0,52.0,20.0,5.0,48.0,34.0,41.0,6.0,7.0,14.0,21.0,19.0,17.0,23.0,22.0,31.0,36.0,40.0,13.0,18.0,15.0
20240921,4,CO,0.8,0.7,0.6,0.7,0.6,0.6,0.7,0.5,0.6,0.6,0.6,0.6,0.5,0.9,0.7,0.5,0.5,0.6,0.6,0.7,0.5
20240921,5,AQI,20.0,19.0,18.0,21.0,15.0,20.0,18.0,25.0,23.0,12.0,18.0,21.0,23.0,23.0,28.0,17.0,14.0,13.0,25.0,14.0,16.0
20240921,5,PM2.5,10.0,13.0,12.0,11.0,10.0,13.0,12.0,14.0,12.0,8.0,11.0,7.0,16.0,16.0,19.0,8.0,9.0,8.0,14.0,6.0,8.0
20240921,5,PM10,17.0,14.0,16.0,21.0,14.0,20.0,15.0,25.0,20.0,11.0,18.0,21.0,20.0,19.0,27.0,17.0,10.0,12.0,25.0,14.0,16.0
20240921,5,SO2,6.0,4.0,4.0,3.0,5.0,4.0,5.0,6.0,5.0,7.0,4.0,8.0,4.0,6.0,6.0,9.0,5.0,8.0,7.0,6.0,4.0
20240921,5,NO2,40.0,25.0,35.0,42.0,28.0,14.0,35.0,28.0,46.0,17.0,30.0,15.0,22.0,31.0,24.0,30.0,23.0,20.0,17.0,6.0,12.0
20240921,5,O3,24.0,39.0,22.0,10.0,37.0,29.0,27.0,7.0,4.0,19.0,24.0,23.0,17.0,18.0,12.0,22.0,44.0,41.0,26.0,25.0,16.0
20240921,5,CO,0.8,0.7,0.6,0.7,0.6,0.7,0.7,0.5,0.6,0.6,0.6,0.6,0.5,0.9,0.7,0.5,0.5,0.6,0.7,0.7,0.5
20240921,6,AQI,22.0,29.0,26.0,23.0,17.0,16.0,22.0,19.0,24.0,12.0,22.0,24.0,25.0,29.0,28.0,21.0,15.0,14.0,20.0,13.0,15.0
