date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240601,0,AQI,26.0,23.0,23.0,21.0,22.0,15.0,20.0,13.0,20.0,14.0,23.0,14.0,13.0,18.0,16.0,22.0,22.0,19.0,13.0,12.0,16.0
20240601,0,PM2.5,18.0,15.0,16.0,12.0,14.0,10.0,12.0,7.0,12.0,6.0,14.0,6.0,7.0,10.0,10.0,11.0,11.0,13.0,6.0,6.0,6.0
20240601,0,PM10,23.0,23.0,23.0,21.0,22.0,15.0,20.0,10.0,20.0,11.0,23.0,11.0,13.0,18.0,16.0,22.0,22.0,19.0,13.0,9.0,12.0
20240601,0,SO2,5.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,5.0,5.0,2.0,6.0,7.0,3.0,4.0,5.0
20240601,0,NO2,38.0,29.0,36.0,22.0,24.0,15.0,31.0,10.0,31.0,15.0,33.0,8.0,13.0,23.0,16.0,28.0,22.0,22.0,13.0,8.0,7.0
20240601,0,O3,22.0,22.0,23.0,28.0,25.0,37.0,26.0,39.0,20.0,43.0,14.0,42.0,41.0,38.0,33.0,25.0,36.0,32.0,41.0,37.0,51.0
20240601,0,CO,0.8,0.6,0.5,0.8,0.6,0.5,0.4,0.5,0.6,0.5,0.6,0.3,0.5,0.7,0.7,0.9,0.7,0.6,0.5,0.5,0.4
20240601,1,AQI,23.0,24.0,24.0,20.0,20.0,18.0,21.0,12.0,19.0,15.0,21.0,15.0,13.0,15.0,14.0,23.0,21.0,19.0,15.0,14.0,16.0
20240601,1,PM2.5,16.0,16.0,16.0,11.0,11.0,12.0,11.0,8.0,10.0,6.0,12.0,6.0,7.0,8.0,9.0,12.0,10.0,11.0,3.0,6.0,7.0
20240601,1,PM10,20.0,24.0,24.0,20.0,20.0,16.0,21.0,11.0,19.0,9.0,21.0,11.0,11.0,14.0,14.0,23.0,21.0,19.0,10.0,11.0,14.0
20240601,1,SO2,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,4.0,6.0,4.0,4.0,5.0,2.0,6.0,7.0,3.0,4.0,4.0
20240601,1,NO2,30.0,30.0,38.0,20.0,16.0,18.0,26.0,9.0,27.0,15.0,26.0,7.0,12.0,19.0,12.0,28.0,20.0,18.0,10.0,6.0,7.0
20240601,1,O3,30.0,20.0,19.0,29.0,40.0,33.0,29.0,38.0,23.0,45.0,20.0,48.0,41.0,45.0,38.0,24.0,39.0,37.0,45.0,44.0,51.0
20240601,1,CO,0.8,0.6,0.5,0.8,0.6,0.5,0.4,0.4,0.6,0.5,0.5,0.3,0.5,0.7,0.7,0.9,0.7,0.6,0.5,0.6,0.4
20240601,2,AQI,19.0,20.0,21.0,19.0,18.0,15.0,20.0,13.0,16.0,15.0,19.0,16.0,14.0,15.0,14.0,22.0,20.0,19.0,16.0,16.0,17.0
