date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250121,0,AQI,93.0,115.0,86.0,88.0,124.0,75.0,85.0,74.0,73.0,38.0,87.0,74.0,87.0,68.0,62.0,79.0,63.0,69.0,39.0,30.0,55.0
20250121,0,PM2.5,69.0,87.0,62.0,64.0,94.0,55.0,63.0,46.0,53.0,19.0,64.0,54.0,58.0,42.0,43.0,58.0,45.0,50.0,27.0,21.0,36.0
20250121,0,PM10,121.0,132.0,122.0,126.0,160.0,96.0,98.0,97.0,86.0,33.0,108.0,88.0,123.0,86.0,73.0,98.0,74.0,74.0,38.0,30.0,59.0
20250121,0,SO2,4.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,8.0,6.0,14.0,5.0,5.0,4.0,5.0,5.0
20250121,0,NO2,120.0,108.0,123.0,130.0,102.0,86.0,124.0,81.0,112.0,12.0,81.0,81.0,91.0,70.0,87.0,137.0,59.0,50.0,62.0,29.0,32.0
20250121,0,O3,4.0,5.0,3.0,4.0,12.0,14.0,13.0,3.0,3.0,120.0,11.0,3.0,3.0,35.0,3.0,4.0,58.0,93.0,11.0,56.0,60.0
20250121,0,CO,1.4,1.8,1.1,1.2,1.4,1.0,1.2,0.8,1.1,0.4,1.4,1.0,1.1,1.2,0.9,1.2,1.0,0.8,0.7,0.6,0.8
20250121,1,AQI,88.0,117.0,95.0,93.0,133.0,84.0,82.0,73.0,73.0,36.0,83.0,72.0,81.0,70.0,60.0,84.0,74.0,63.0,38.0,30.0,56.0
20250121,1,PM2.5,54.0,88.0,71.0,68.0,101.0,62.0,60.0,48.0,53.0,19.0,61.0,52.0,55.0,44.0,41.0,62.0,54.0,44.0,26.0,21.0,38.0
20250121,1,PM10,125.0,132.0,139.0,135.0,168.0,106.0,94.0,96.0,85.0,35.0,104.0,82.0,111.0,89.0,69.0,104.0,90.0,76.0,37.0,30.0,62.0
20250121,1,SO2,5.0,4.0,5.0,6.0,4.0,7.0,6.0,4.0,5.0,7.0,6.0,7.0,6.0,8.0,7.0,16.0,4.0,5.0,4.0,5.0,5.0
20250121,1,NO2,119.0,104.0,119.0,128.0,106.0,85.0,118.0,71.0,114.0,15.0,84.0,77.0,88.0,57.0,80.0,136.0,72.0,38.0,61.0,28.0,34.0
20250121,1,O3,4.0,6.0,4.0,4.0,8.0,10.0,12.0,2.0,3.0,114.0,9.0,3.0,3.0,43.0,11.0,3.0,45.0,100.0,8.0,55.0,45.0
20250121,1,CO,1.4,1.8,1.3,1.2,1.6,1.0,1.2,0.8,1.1,0.5,1.3,1.0,0.9,1.2,0.9,1.2,1.0,0.8,0.7,0.6,0.8
20250121,2,AQI,91.0,107.0,92.0,99.0,142.0,85.0,79.0,70.0,70.0,37.0,90.0,69.0,81.0,73.0,60.0,99.0,70.0,62.0,37.0,30.0,52.0
20250121,2,PM2.5,58.0,80.0,68.0,74.0,108.0,63.0,58.0,45.0,51.0,16.0,67.0,50.0,58.0,47.0,42.0,74.0,51.0,43.0,25.0,21.0,34.0
20250121,2,PM10,132.0,122.0,132.0,138.0,163.0,113.0,92.0,89.0,81.0,29.0,110.0,76.0,111.0,95.0,69.0,118.0,90.0,73.0,37.0,30.0,54.0
20250121,2,SO2,5.0,5.0,6.0,6.0,4.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,9.0,8.0,17.0,5.0,6.0,4.0,5.0,5.0
20250121,2,NO2,114.0,104.0,120.0,124.0,105.0,98.0,114.0,65.0,110.0,12.0,85.0,72.0,80.0,77.0,79.0,144.0,55.0,42.0,65.0,27.0,29.0
20250121,2,O3,4.0,5.0,3.0,4.0,7.0,3.0,12.0,2.0,3.0,118.0,9.0,2.0,3.0,24.0,6.0,3.0,74.0,89.0,4.0,52.0,53.0
20250121,2,CO,1.4,1.7,1.3,1.2,1.5,1.0,1.1,0.8,1.0,0.4,1.3,1.0,0.9,1.2,0.9,1.2,0.8,0.8,0.7,0.6,0.7
20250121,3,AQI,81.0,107.0,100.0,98.0,109.0,70.0,82.0,65.0,75.0,45.0,92.0,64.0,71.0,76.0,59.0,103.0,67.0,62.0,36.0,30.0,52.0
20250121,3,PM2.5,48.0,80.0,75.0,73.0,82.0,50.0,60.0,41.0,55.0,23.0,68.0,46.0,48.0,52.0,40.0,77.0,48.0,44.0,25.0,21.0,36.0
20250121,3,PM10,112.0,127.0,140.0,140.0,118.0,90.0,99.0,79.0,87.0,45.0,110.0,72.0,91.0,102.0,67.0,142.0,75.0,71.0,36.0,29.0,54.0
20250121,3,SO2,5.0,6.0,7.0,7.0,4.0,6.0,6.0,4.0,6.0,5.0,8.0,6.0,6.0,9.0,8.0,20.0,5.0,6.0,4.0,5.0,5.0
20250121,3,NO2,109.0,109.0,129.0,121.0,136.0,93.0,118.0,65.0,114.0,27.0,85.0,70.0,78.0,95.0,77.0,146.0,68.0,71.0,58.0,30.0,27.0
20250121,3,O3,3.0,4.0,3.0,3.0,4.0,3.0,12.0,1.0,3.0,92.0,7.0,3.0,5.0,7.0,4.0,2.0,49.0,47.0,7.0,42.0,45.0
20250121,3,CO,1.2,1.4,1.2,1.2,1.0,0.9,1.1,0.8,1.1,0.4,1.0,0.9,0.8,1.3,0.9,1.1,0.8,0.8,0.6,0.6,0.7
20250121,4,AQI,94.0,113.0,98.0,88.0,95.0,70.0,89.0,61.0,80.0,41.0,89.0,64.0,63.0,76.0,61.0,99.0,68.0,68.0,35.0,30.0,51.0
20250121,4,PM2.5,70.0,85.0,73.0,65.0,71.0,50.0,66.0,39.0,59.0,24.0,66.0,46.0,42.0,51.0,42.0,70.0,49.0,49.0,24.0,21.0,35.0
20250121,4,PM10,131.0,134.0,139.0,126.0,97.0,90.0,104.0,72.0,89.0,41.0,108.0,72.0,76.0,101.0,71.0,148.0,76.0,76.0,35.0,29.0,51.0
20250121,4,SO2,6.0,7.0,10.0,6.0,4.0,7.0,7.0,3.0,5.0,6.0,9.0,6.0,6.0,8.0,6.0,16.0,5.0,6.0,4.0,5.0,5.0
20250121,4,NO2,124.0,124.0,128.0,117.0,131.0,99.0,131.0,68.0,104.0,19.0,88.0,64.0,66.0,93.0,79.0,144.0,75.0,94.0,53.0,29.0,30.0
20250121,4,O3,3.0,2.0,2.0,3.0,6.0,3.0,12.0,1.0,2.0,100.0,7.0,2.0,16.0,3.0,6.0,3.0,29.0,22.0,8.0,38.0,34.0
