date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20241121,0,AQI,19.0,25.0,23.0,25.0,22.0,30.0,23.0,19.0,26.0,13.0,25.0,23.0,20.0,28.0,23.0,21.0,28.0,25.0,23.0,26.0,14.0
20241121,0,PM2.5,6.0,17.0,16.0,17.0,15.0,19.0,16.0,13.0,18.0,9.0,17.0,16.0,14.0,19.0,16.0,14.0,19.0,17.0,16.0,18.0,8.0
20241121,0,PM10,19.0,20.0,20.0,24.0,19.0,30.0,22.0,15.0,23.0,11.0,25.0,22.0,18.0,28.0,19.0,21.0,21.0,22.0,20.0,19.0,14.0
20241121,0,SO2,6.0,4.0,2.0,5.0,6.0,7.0,5.0,5.0,4.0,3.0,3.0,8.0,6.0,6.0,6.0,7.0,6.0,5.0,9.0,5.0,6.0
20241121,0,NO2,37.0,15.0,18.0,18.0,22.0,16.0,15.0,10.0,38.0,14.0,13.0,10.0,10.0,34.0,12.0,32.0,36.0,34.0,10.0,8.0,8.0
20241121,0,O3,21.0,32.0,29.0,30.0,33.0,34.0,28.0,32.0,9.0,36.0,29.0,41.0,52.0,25.0,36.0,19.0,16.0,12.0,45.0,44.0,37.0
20241121,0,CO,0.5,0.7,0.4,0.6,0.6,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.7,0.8,0.5,0.6,0.6,0.6
20241121,1,AQI,21.0,23.0,22.0,25.0,20.0,27.0,23.0,20.0,26.0,15.0,25.0,22.0,20.0,29.0,23.0,21.0,23.0,20.0,25.0,28.0,15.0
20241121,1,PM2.5,8.0,16.0,15.0,17.0,14.0,17.0,16.0,14.0,18.0,10.0,17.0,15.0,14.0,20.0,16.0,14.0,16.0,14.0,17.0,19.0,9.0
20241121,1,PM10,21.0,21.0,20.0,23.0,18.0,27.0,20.0,17.0,23.0,15.0,24.0,21.0,18.0,28.0,19.0,21.0,18.0,20.0,20.0,19.0,15.0
20241121,1,SO2,6.0,4.0,3.0,4.0,6.0,7.0,5.0,5.0,4.0,3.0,2.0,8.0,6.0,6.0,6.0,7.0,6.0,5.0,8.0,5.0,6.0
20241121,1,NO2,40.0,17.0,19.0,18.0,25.0,14.0,18.0,12.0,40.0,12.0,12.0,10.0,11.0,39.0,13.0,28.0,37.0,26.0,10.0,8.0,8.0
20241121,1,O3,17.0,30.0,28.0,31.0,30.0,39.0,24.0,31.0,3.0,41.0,29.0,42.0,50.0,14.0,36.0,24.0,13.0,19.0,41.0,44.0,38.0
20241121,1,CO,0.5,0.7,0.4,0.6,0.6,0.5,0.4,0.6,0.6,0.6,0.6,0.6,0.6,1.1,0.6,0.7,0.8,0.5,0.6,0.6,0.6
20241121,2,AQI,21.0,23.0,20.0,25.0,20.0,28.0,22.0,22.0,25.0,15.0,26.0,23.0,19.0,25.0,23.0,21.0,23.0,18.0,26.0,28.0,16.0
20241121,2,PM2.5,8.0,16.0,14.0,17.0,14.0,18.0,15.0,15.0,17.0,10.0,18.0,16.0,13.0,17.0,16.0,13.0,16.0,12.0,18.0,19.0,11.0
20241121,2,PM10,20.0,22.0,18.0,22.0,19.0,28.0,20.0,18.0,22.0,12.0,24.0,22.0,17.0,22.0,20.0,21.0,16.0,16.0,23.0,20.0,14.0
20241121,2,SO2,6.0,4.0,3.0,5.0,6.0,8.0,5.0,5.0,4.0,3.0,2.0,8.0,6.0,6.0,7.0,7.0,5.0,5.0,12.0,5.0,6.0
20241121,2,NO2,42.0,17.0,15.0,19.0,22.0,17.0,18.0,12.0,35.0,11.0,16.0,10.0,12.0,17.0,14.0,25.0,36.0,23.0,11.0,8.0,7.0
20241121,2,O3,15.0,31.0,33.0,29.0,34.0,34.0,25.0,32.0,9.0,40.0,24.0,42.0,50.0,40.0,35.0,27.0,14.0,22.0,36.0,42.0,38.0
20241121,2,CO,0.5,0.7,0.4,0.6,0.6,0.5,0.4,0.6,0.6,0.7,0.6,0.6,0.6,1.0,0.6,0.7,0.8,0.5,0.7,0.6,0.6
20241121,3,AQI,20.0,25.0,20.0,25.0,20.0,25.0,23.0,22.0,25.0,13.0,26.0,23.0,20.0,23.0,23.0,20.0,25.0,16.0,26.0,26.0,15.0
20241121,3,PM2.5,9.0,17.0,14.0,17.0,14.0,17.0,16.0,15.0,17.0,9.0,18.0,16.0,14.0,16.0,16.0,13.0,17.0,11.0,18.0,18.0,10.0
20241121,3,PM10,20.0,23.0,17.0,21.0,19.0,25.0,20.0,18.0,22.0,,24.0,21.0,18.0,21.0,20.0,20.0,17.0,14.0,23.0,19.0,13.0
20241121,3,SO2,7.0,4.0,3.0,5.0,6.0,9.0,5.0,5.0,4.0,3.0,3.0,8.0,7.0,6.0,6.0,7.0,6.0,6.0,11.0,5.0,6.0
20241121,3,NO2,34.0,19.0,14.0,25.0,23.0,13.0,21.0,11.0,31.0,11.0,18.0,8.0,12.0,21.0,15.0,27.0,32.0,20.0,10.0,8.0,7.0
20241121,3,O3,23.0,28.0,36.0,21.0,33.0,40.0,24.0,32.0,9.0,36.0,22.0,42.0,48.0,37.0,33.0,23.0,18.0,25.0,38.0,38.0,39.0
20241121,3,CO,0.5,0.7,0.4,0.6,0.6,0.5,0.4,0.6,0.6,0.7,0.6,0.6,0.6,1.0,0.6,0.7,0.7,0.5,0.7,0.6,0.6
20241121,4,AQI,20.0,25.0,22.0,23.0,20.0,24.0,23.0,20.0,25.0,14.0,25.0,23.0,20.0,25.0,23.0,19.0,28.0,18.0,25.0,29.0,15.0
20241121,4,PM2.5,10.0,17.0,15.0,16.0,14.0,16.0,16.0,14.0,17.0,9.0,17.0,16.0,14.0,17.0,16.0,13.0,19.0,12.0,17.0,20.0,10.0
20241121,4,PM10,20.0,22.0,18.0,20.0,18.0,24.0,20.0,18.0,22.0,14.0,23.0,21.0,17.0,21.0,20.0,18.0,20.0,13.0,22.0,23.0,13.0
20241121,4,SO2,7.0,5.0,3.0,5.0,6.0,9.0,6.0,5.0,5.0,3.0,3.0,8.0,6.0,7.0,7.0,7.0,6.0,7.0,13.0,5.0,6.0
20241121,4,NO2,25.0,19.0,16.0,23.0,22.0,13.0,17.0,12.0,30.0,12.0,13.0,8.0,11.0,18.0,15.0,22.0,33.0,21.0,10.0,10.0,8.0
20241121,4,O3,30.0,29.0,33.0,22.0,35.0,41.0,27.0,30.0,14.0,31.0,28.0,41.0,50.0,40.0,32.0,30.0,17.0,24.0,38.0,37.0,35.0
20241121,4,CO,0.5,0.7,0.4,0.6,0.6,0.5,0.4,0.6,0.6,0.7,0.6,0.6,0.6,1.0,0.6,0.7,0.8,0.5,0.7,0.6,0.6
20241121,5,AQI,18.0,25.0,20.0,23.0,20.0,25.0,20.0,20.0,25.0,16.0,26.0,23.0,19.0,23.0,23.0,20.0,28.0,20.0,25.0,29.0,16.0
20241121,5,PM2.5,10.0,17.0,14.0,16.0,14.0,17.0,14.0,14.0,17.0,11.0,18.0,16.0,13.0,16.0,16.0,14.0,19.0,14.0,17.0,20.0,11.0
20241121,5,PM10,18.0,21.0,18.0,21.0,20.0,25.0,18.0,17.0,21.0,16.0,24.0,20.0,16.0,20.0,20.0,16.0,22.0,14.0,22.0,23.0,14.0
20241121,5,SO2,7.0,5.0,3.0,5.0,6.0,7.0,6.0,5.0,6.0,4.0,3.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,18.0,5.0,6.0
20241121,5,NO2,24.0,13.0,13.0,23.0,22.0,15.0,8.0,10.0,26.0,11.0,12.0,7.0,11.0,17.0,11.0,20.0,34.0,21.0,9.0,9.0,8.0
20241121,5,O3,34.0,39.0,36.0,22.0,35.0,36.0,41.0,34.0,26.0,38.0,30.0,44.0,51.0,40.0,38.0,32.0,18.0,23.0,37.0,39.0,33.0
