date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240703,0,AQI,22.0,28.0,23.0,23.0,23.0,36.0,25.0,19.0,23.0,18.0,26.0,23.0,34.0,24.0,39.0,20.0,20.0,20.0,31.0,16.0,30.0
20240703,0,PM2.5,3.0,12.0,10.0,9.0,10.0,18.0,12.0,10.0,10.0,7.0,10.0,11.0,17.0,9.0,27.0,9.0,6.0,9.0,13.0,3.0,13.0
20240703,0,PM10,22.0,28.0,23.0,23.0,23.0,36.0,25.0,19.0,23.0,18.0,26.0,23.0,34.0,24.0,28.0,20.0,20.0,20.0,31.0,16.0,30.0
20240703,0,SO2,3.0,5.0,4.0,3.0,6.0,6.0,4.0,7.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0
20240703,0,NO2,26.0,21.0,19.0,35.0,23.0,45.0,20.0,18.0,19.0,17.0,27.0,27.0,38.0,36.0,33.0,18.0,10.0,14.0,28.0,11.0,30.0
20240703,0,O3,21.0,22.0,28.0,12.0,24.0,4.0,25.0,24.0,27.0,21.0,17.0,4.0,5.0,15.0,10.0,24.0,38.0,30.0,15.0,17.0,13.0
20240703,0,CO,0.9,0.6,0.5,0.6,0.6,0.8,0.5,0.5,0.4,0.6,0.6,0.7,0.7,0.7,0.6,0.5,0.6,0.6,0.6,0.5,0.7
20240703,1,AQI,22.0,22.0,19.0,22.0,22.0,25.0,18.0,20.0,20.0,15.0,24.0,24.0,27.0,22.0,28.0,20.0,20.0,19.0,30.0,17.0,38.0
20240703,1,PM2.5,3.0,10.0,9.0,9.0,9.0,12.0,10.0,11.0,8.0,6.0,10.0,11.0,13.0,9.0,19.0,8.0,6.0,8.0,11.0,3.0,17.0
20240703,1,PM10,22.0,22.0,19.0,22.0,22.0,25.0,18.0,20.0,20.0,15.0,24.0,24.0,27.0,22.0,21.0,20.0,20.0,19.0,30.0,17.0,38.0
20240703,1,SO2,3.0,5.0,3.0,2.0,6.0,6.0,4.0,7.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,6.0
