date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250208,0,AQI,35.0,30.0,29.0,29.0,29.0,34.0,29.0,27.0,31.0,29.0,30.0,35.0,32.0,34.0,29.0,26.0,29.0,29.0,33.0,31.0,27.0
20250208,0,PM2.5,24.0,20.0,19.0,20.0,18.0,20.0,20.0,18.0,21.0,10.0,18.0,21.0,21.0,20.0,20.0,18.0,20.0,19.0,23.0,19.0,16.0
20250208,0,PM10,35.0,30.0,29.0,29.0,29.0,34.0,29.0,27.0,31.0,29.0,30.0,35.0,32.0,34.0,29.0,20.0,28.0,29.0,33.0,31.0,27.0
20250208,0,SO2,4.0,3.0,4.0,3.0,3.0,6.0,4.0,4.0,3.0,6.0,4.0,7.0,6.0,3.0,7.0,7.0,4.0,4.0,4.0,6.0,6.0
20250208,0,NO2,13.0,8.0,8.0,10.0,15.0,11.0,9.0,8.0,13.0,4.0,8.0,7.0,5.0,10.0,5.0,11.0,12.0,11.0,6.0,6.0,7.0
20250208,0,O3,60.0,65.0,64.0,64.0,64.0,70.0,66.0,65.0,59.0,72.0,67.0,71.0,74.0,70.0,66.0,72.0,62.0,61.0,74.0,71.0,66.0
20250208,0,CO,0.2,0.4,0.5,0.5,0.5,0.4,0.4,0.5,0.6,0.7,0.3,0.5,0.4,0.4,0.4,0.4,0.6,0.6,0.2,0.4,0.5
20250208,1,AQI,38.0,32.0,31.0,32.0,31.0,37.0,32.0,29.0,33.0,24.0,32.0,34.0,33.0,35.0,32.0,26.0,29.0,28.0,36.0,32.0,28.0
20250208,1,PM2.5,25.0,22.0,20.0,20.0,19.0,21.0,22.0,19.0,22.0,10.0,18.0,20.0,21.0,21.0,22.0,18.0,20.0,18.0,23.0,17.0,16.0
20250208,1,PM10,38.0,32.0,31.0,32.0,31.0,37.0,32.0,29.0,33.0,24.0,32.0,34.0,33.0,35.0,31.0,20.0,28.0,28.0,36.0,32.0,28.0
20250208,1,SO2,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,6.0,4.0,8.0,7.0,3.0,7.0,7.0,5.0,5.0,5.0,6.0,5.0
20250208,1,NO2,11.0,8.0,8.0,9.0,13.0,11.0,7.0,8.0,13.0,4.0,8.0,7.0,5.0,10.0,5.0,10.0,14.0,13.0,6.0,6.0,7.0
20250208,1,O3,62.0,65.0,64.0,64.0,65.0,69.0,68.0,65.0,59.0,71.0,66.0,71.0,74.0,70.0,66.0,72.0,61.0,60.0,73.0,72.0,66.0
20250208,1,CO,0.2,0.4,0.5,0.5,0.5,0.5,0.4,0.6,0.6,0.7,0.3,0.5,0.4,0.4,0.4,0.4,0.6,0.7,0.2,0.4,0.5
20250208,2,AQI,38.0,31.0,31.0,34.0,32.0,37.0,34.0,30.0,32.0,30.0,34.0,34.0,32.0,35.0,32.0,26.0,30.0,31.0,39.0,31.0,29.0
20250208,2,PM2.5,23.0,20.0,19.0,22.0,18.0,21.0,23.0,20.0,22.0,9.0,18.0,18.0,20.0,20.0,22.0,18.0,18.0,18.0,20.0,16.0,17.0
20250208,2,PM10,38.0,31.0,31.0,34.0,32.0,37.0,34.0,30.0,32.0,30.0,34.0,34.0,32.0,35.0,32.0,19.0,30.0,31.0,39.0,31.0,29.0
20250208,2,SO2,4.0,3.0,4.0,3.0,3.0,6.0,5.0,5.0,3.0,6.0,4.0,7.0,6.0,3.0,7.0,7.0,6.0,5.0,5.0,6.0,6.0
20250208,2,NO2,12.0,6.0,7.0,12.0,11.0,11.0,8.0,9.0,12.0,4.0,8.0,6.0,5.0,11.0,5.0,11.0,13.0,12.0,6.0,6.0,6.0
20250208,2,O3,61.0,67.0,64.0,59.0,66.0,69.0,66.0,63.0,60.0,71.0,66.0,71.0,74.0,68.0,66.0,70.0,62.0,60.0,74.0,71.0,68.0
