date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240416,0,AQI,57.0,62.0,59.0,61.0,56.0,61.0,58.0,55.0,59.0,57.0,54.0,50.0,60.0,59.0,59.0,51.0,54.0,62.0,53.0,34.0,51.0
20240416,0,PM2.5,36.0,44.0,22.0,35.0,31.0,34.0,36.0,31.0,42.0,30.0,26.0,25.0,38.0,33.0,32.0,32.0,38.0,44.0,20.0,22.0,26.0
20240416,0,PM10,63.0,68.0,67.0,72.0,61.0,72.0,65.0,60.0,66.0,63.0,58.0,50.0,70.0,68.0,68.0,52.0,57.0,55.0,56.0,34.0,51.0
20240416,0,SO2,7.0,9.0,4.0,7.0,4.0,6.0,6.0,6.0,5.0,9.0,7.0,5.0,6.0,4.0,9.0,3.0,6.0,9.0,7.0,4.0,6.0
20240416,0,NO2,38.0,36.0,53.0,51.0,44.0,55.0,53.0,46.0,45.0,49.0,45.0,42.0,51.0,59.0,39.0,48.0,33.0,28.0,35.0,14.0,32.0
20240416,0,O3,22.0,20.0,5.0,3.0,11.0,6.0,8.0,2.0,3.0,10.0,3.0,11.0,11.0,4.0,5.0,5.0,19.0,13.0,19.0,52.0,8.0
20240416,0,CO,0.7,0.6,0.6,0.6,0.8,0.7,0.6,0.6,0.7,0.6,0.9,0.8,0.6,0.7,0.7,0.8,0.7,0.6,0.8,0.6,0.5
20240416,1,AQI,56.0,67.0,60.0,61.0,56.0,61.0,58.0,57.0,65.0,55.0,55.0,52.0,62.0,60.0,61.0,52.0,57.0,67.0,57.0,38.0,51.0
20240416,1,PM2.5,36.0,48.0,24.0,41.0,34.0,33.0,38.0,34.0,47.0,36.0,30.0,28.0,41.0,36.0,37.0,35.0,40.0,48.0,23.0,25.0,26.0
20240416,1,PM10,61.0,70.0,69.0,71.0,62.0,72.0,66.0,64.0,74.0,59.0,59.0,54.0,74.0,70.0,72.0,53.0,56.0,,63.0,38.0,51.0
20240416,1,SO2,7.0,9.0,4.0,7.0,4.0,6.0,7.0,7.0,6.0,8.0,7.0,6.0,6.0,4.0,11.0,3.0,7.0,9.0,7.0,4.0,5.0
20240416,1,NO2,36.0,36.0,51.0,45.0,49.0,55.0,50.0,45.0,46.0,51.0,43.0,38.0,50.0,59.0,41.0,49.0,35.0,32.0,36.0,34.0,33.0
20240416,1,O3,19.0,15.0,5.0,3.0,6.0,3.0,6.0,2.0,2.0,5.0,3.0,17.0,7.0,3.0,1.0,3.0,15.0,7.0,15.0,21.0,3.0
20240416,1,CO,0.7,0.6,0.7,0.6,0.7,0.7,0.6,0.6,0.7,0.6,0.9,0.7,0.6,0.7,0.7,0.8,0.6,0.6,0.8,0.6,0.5
20240416,2,AQI,57.0,70.0,59.0,59.0,57.0,61.0,56.0,56.0,60.0,55.0,56.0,54.0,61.0,61.0,61.0,54.0,59.0,62.0,59.0,39.0,50.0
20240416,2,PM2.5,36.0,51.0,27.0,42.0,39.0,35.0,38.0,37.0,43.0,38.0,34.0,32.0,41.0,38.0,39.0,38.0,41.0,44.0,25.0,26.0,28.0
20240416,2,PM10,63.0,66.0,68.0,68.0,63.0,72.0,62.0,61.0,69.0,59.0,62.0,57.0,71.0,71.0,72.0,53.0,68.0,61.0,68.0,39.0,50.0
20240416,2,SO2,8.0,8.0,4.0,6.0,5.0,6.0,7.0,7.0,6.0,8.0,8.0,6.0,6.0,4.0,8.0,3.0,7.0,9.0,7.0,4.0,5.0
20240416,2,NO2,43.0,34.0,48.0,40.0,43.0,54.0,44.0,41.0,43.0,45.0,40.0,33.0,47.0,56.0,34.0,45.0,39.0,30.0,40.0,32.0,31.0
20240416,2,O3,10.0,13.0,4.0,3.0,5.0,2.0,8.0,2.0,2.0,4.0,3.0,16.0,6.0,3.0,1.0,2.0,9.0,8.0,8.0,12.0,2.0
20240416,2,CO,0.7,0.6,0.7,0.6,0.8,0.7,0.5,0.5,0.6,0.6,0.9,0.7,0.6,0.7,0.7,0.8,0.6,0.6,0.8,0.6,0.5
20240416,3,AQI,56.0,67.0,57.0,59.0,53.0,61.0,54.0,57.0,55.0,54.0,57.0,55.0,60.0,60.0,59.0,57.0,58.0,61.0,61.0,43.0,51.0
20240416,3,PM2.5,36.0,48.0,26.0,42.0,35.0,36.0,36.0,39.0,37.0,38.0,38.0,33.0,42.0,40.0,39.0,40.0,40.0,43.0,28.0,28.0,30.0
20240416,3,PM10,61.0,62.0,63.0,68.0,56.0,71.0,57.0,63.0,60.0,52.0,64.0,59.0,69.0,70.0,68.0,56.0,65.0,71.0,71.0,43.0,51.0
20240416,3,SO2,7.0,10.0,4.0,6.0,5.0,6.0,8.0,7.0,7.0,7.0,8.0,5.0,6.0,5.0,8.0,3.0,7.0,9.0,7.0,4.0,6.0
20240416,3,NO2,43.0,37.0,44.0,39.0,38.0,51.0,39.0,42.0,32.0,37.0,37.0,33.0,46.0,52.0,30.0,43.0,37.0,31.0,42.0,22.0,31.0
20240416,3,O3,8.0,10.0,4.0,3.0,8.0,2.0,10.0,1.0,7.0,4.0,3.0,7.0,4.0,3.0,1.0,2.0,9.0,4.0,5.0,13.0,1.0
20240416,3,CO,0.7,0.6,0.7,0.6,0.8,0.7,0.5,0.5,0.6,0.6,0.9,0.7,0.6,0.7,0.7,0.9,0.6,0.6,0.8,0.6,0.5
20240416,4,AQI,52.0,64.0,55.0,60.0,48.0,57.0,52.0,54.0,52.0,54.0,56.0,56.0,62.0,57.0,59.0,55.0,55.0,65.0,61.0,46.0,53.0
20240416,4,PM2.5,33.0,46.0,27.0,43.0,33.0,34.0,34.0,37.0,35.0,38.0,39.0,35.0,44.0,39.0,41.0,39.0,39.0,47.0,30.0,30.0,33.0
20240416,4,PM10,53.0,58.0,60.0,69.0,48.0,64.0,53.0,58.0,54.0,52.0,61.0,62.0,69.0,64.0,67.0,56.0,54.0,67.0,72.0,46.0,56.0
20240416,4,SO2,6.0,10.0,4.0,6.0,5.0,6.0,8.0,7.0,7.0,6.0,8.0,6.0,6.0,5.0,7.0,3.0,6.0,8.0,7.0,4.0,6.0
20240416,4,NO2,33.0,33.0,41.0,37.0,25.0,43.0,36.0,37.0,26.0,30.0,32.0,32.0,44.0,46.0,27.0,38.0,32.0,30.0,42.0,16.0,30.0
20240416,4,O3,15.0,11.0,5.0,3.0,19.0,4.0,10.0,1.0,10.0,6.0,4.0,6.0,3.0,5.0,1.0,3.0,12.0,3.0,2.0,20.0,2.0
20240416,4,CO,0.7,0.6,0.7,0.7,0.7,0.6,0.5,0.5,0.5,0.6,0.9,0.7,0.6,0.7,0.8,0.9,0.6,0.5,0.8,0.6,0.4
20240416,5,AQI,48.0,55.0,53.0,62.0,48.0,56.0,45.0,57.0,45.0,52.0,49.0,57.0,62.0,52.0,59.0,54.0,57.0,73.0,60.0,36.0,53.0
20240416,5,PM2.5,30.0,39.0,28.0,44.0,33.0,34.0,30.0,40.0,30.0,36.0,32.0,38.0,44.0,33.0,42.0,38.0,40.0,53.0,31.0,25.0,34.0
20240416,5,PM10,48.0,50.0,56.0,68.0,48.0,62.0,45.0,60.0,45.0,51.0,49.0,64.0,66.0,53.0,66.0,52.0,63.0,57.0,69.0,36.0,56.0
20240416,5,SO2,6.0,8.0,4.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,10.0,6.0,6.0,6.0,6.0,4.0,6.0,8.0,7.0,5.0,6.0
20240416,5,NO2,26.0,26.0,38.0,35.0,32.0,38.0,25.0,37.0,18.0,27.0,22.0,33.0,42.0,38.0,25.0,35.0,30.0,33.0,39.0,10.0,27.0
20240416,5,O3,20.0,16.0,5.0,3.0,10.0,5.0,17.0,1.0,18.0,9.0,12.0,7.0,3.0,8.0,1.0,4.0,14.0,2.0,2.0,18.0,2.0
20240416,5,CO,0.6,0.6,0.7,0.7,0.7,0.6,0.4,0.5,0.5,0.6,0.8,0.7,0.6,0.6,0.8,0.9,0.6,0.5,0.8,0.6,0.4
20240416,6,AQI,44.0,53.0,53.0,60.0,49.0,54.0,42.0,54.0,38.0,50.0,48.0,60.0,60.0,38.0,62.0,55.0,53.0,69.0,59.0,38.0,57.0
20240416,6,PM2.5,30.0,37.0,29.0,43.0,34.0,32.0,29.0,38.0,25.0,35.0,32.0,43.0,43.0,25.0,44.0,39.0,37.0,50.0,33.0,26.0,38.0
20240416,6,PM10,44.0,46.0,55.0,65.0,48.0,57.0,42.0,57.0,38.0,44.0,48.0,63.0,64.0,38.0,65.0,49.0,50.0,55.0,68.0,37.0,63.0
20240416,6,SO2,5.0,8.0,4.0,7.0,4.0,6.0,6.0,7.0,5.0,5.0,9.0,6.0,6.0,5.0,6.0,3.0,6.0,8.0,6.0,4.0,6.0
20240416,6,NO2,25.0,21.0,36.0,33.0,37.0,39.0,22.0,34.0,13.0,25.0,27.0,32.0,39.0,28.0,24.0,33.0,28.0,33.0,36.0,11.0,28.0
20240416,6,O3,19.0,20.0,4.0,3.0,4.0,4.0,19.0,1.0,22.0,7.0,6.0,10.0,3.0,18.0,1.0,3.0,15.0,2.0,2.0,16.0,2.0
