date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240727,0,AQI,,27.0,30.0,28.0,27.0,26.0,30.0,36.0,31.0,23.0,28.0,20.0,26.0,32.0,32.0,27.0,50.0,36.0,24.0,24.0,41.0
20240727,0,PM2.5,22.0,18.0,21.0,19.0,14.0,13.0,21.0,25.0,20.0,16.0,19.0,14.0,16.0,20.0,20.0,18.0,35.0,25.0,13.0,16.0,24.0
20240727,0,PM10,28.0,27.0,30.0,28.0,27.0,26.0,28.0,35.0,31.0,18.0,27.0,,26.0,32.0,32.0,27.0,,,24.0,24.0,41.0
20240727,0,SO2,4.0,4.0,3.0,3.0,8.0,5.0,4.0,8.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0,6.0
20240727,0,NO2,34.0,24.0,30.0,54.0,35.0,27.0,25.0,35.0,25.0,33.0,32.0,19.0,27.0,34.0,49.0,23.0,36.0,27.0,20.0,18.0,21.0
20240727,0,O3,40.0,45.0,40.0,20.0,36.0,41.0,43.0,28.0,29.0,33.0,35.0,36.0,51.0,45.0,14.0,39.0,32.0,33.0,56.0,39.0,40.0
20240727,0,CO,,0.7,0.6,0.6,0.8,0.7,0.6,0.7,0.7,0.8,0.8,0.7,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.7,0.9
20240727,1,AQI,23.0,20.0,43.0,36.0,26.0,27.0,20.0,47.0,31.0,28.0,32.0,30.0,34.0,38.0,38.0,38.0,52.0,32.0,28.0,26.0,49.0
20240727,1,PM2.5,16.0,13.0,30.0,25.0,13.0,14.0,14.0,32.0,20.0,19.0,22.0,21.0,22.0,25.0,24.0,26.0,36.0,22.0,17.0,16.0,27.0
20240727,1,PM10,19.0,20.0,42.0,36.0,26.0,27.0,18.0,47.0,31.0,21.0,30.0,,34.0,38.0,38.0,32.0,,28.0,28.0,26.0,49.0
20240727,1,SO2,5.0,4.0,3.0,3.0,8.0,5.0,4.0,7.0,4.0,5.0,4.0,6.0,4.0,6.0,7.0,6.0,6.0,5.0,4.0,6.0,6.0
20240727,1,NO2,22.0,18.0,36.0,48.0,34.0,25.0,19.0,34.0,20.0,31.0,36.0,16.0,30.0,40.0,43.0,27.0,30.0,25.0,24.0,14.0,23.0
20240727,1,O3,53.0,52.0,24.0,20.0,33.0,42.0,51.0,21.0,35.0,26.0,25.0,38.0,42.0,31.0,17.0,29.0,32.0,28.0,47.0,33.0,29.0
20240727,1,CO,0.8,0.7,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.8,0.8,0.7,0.6,0.8,0.6,0.8,0.8,0.8,0.6,0.7,0.9
20240727,2,AQI,20.0,20.0,44.0,52.0,29.0,30.0,20.0,45.0,32.0,23.0,33.0,25.0,43.0,41.0,51.0,49.0,58.0,32.0,29.0,27.0,48.0
20240727,2,PM2.5,14.0,14.0,30.0,36.0,13.0,16.0,14.0,31.0,21.0,16.0,23.0,17.0,30.0,28.0,32.0,34.0,41.0,12.0,16.0,16.0,25.0
