date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250213,0,AQI,42.0,30.0,,57.0,90.0,34.0,40.0,46.0,39.0,38.0,40.0,44.0,38.0,32.0,39.0,71.0,67.0,55.0,30.0,46.0,67.0
20250213,0,PM2.5,22.0,16.0,30.0,40.0,67.0,21.0,17.0,28.0,22.0,19.0,26.0,30.0,23.0,20.0,27.0,47.0,48.0,39.0,18.0,30.0,48.0
20250213,0,PM10,42.0,30.0,40.0,60.0,85.0,34.0,40.0,46.0,39.0,38.0,40.0,44.0,38.0,32.0,38.0,92.0,72.0,50.0,30.0,46.0,64.0
20250213,0,SO2,4.0,3.0,5.0,5.0,5.0,4.0,6.0,8.0,3.0,8.0,5.0,10.0,7.0,5.0,6.0,11.0,4.0,5.0,5.0,8.0,5.0
20250213,0,NO2,19.0,20.0,26.0,34.0,50.0,13.0,22.0,16.0,22.0,13.0,33.0,13.0,13.0,22.0,20.0,55.0,66.0,56.0,11.0,10.0,27.0
20250213,0,O3,56.0,56.0,50.0,53.0,29.0,59.0,55.0,66.0,56.0,72.0,53.0,70.0,62.0,58.0,63.0,30.0,4.0,6.0,58.0,82.0,14.0
20250213,0,CO,0.6,0.7,,0.6,0.9,0.6,0.6,0.6,0.5,0.6,0.5,0.8,0.7,0.7,0.6,1.2,0.9,0.9,0.5,0.7,0.6
20250213,1,AQI,45.0,28.0,39.0,43.0,52.0,33.0,40.0,48.0,38.0,33.0,39.0,49.0,36.0,29.0,29.0,47.0,62.0,58.0,29.0,47.0,53.0
20250213,1,PM2.5,24.0,16.0,27.0,28.0,36.0,20.0,17.0,26.0,22.0,16.0,25.0,33.0,22.0,18.0,20.0,25.0,44.0,33.0,18.0,30.0,37.0
20250213,1,PM10,45.0,28.0,37.0,43.0,52.0,33.0,40.0,48.0,38.0,33.0,39.0,49.0,36.0,29.0,28.0,47.0,66.0,66.0,29.0,47.0,49.0
20250213,1,SO2,5.0,4.0,5.0,4.0,5.0,4.0,6.0,7.0,3.0,9.0,5.0,10.0,7.0,5.0,6.0,11.0,5.0,6.0,7.0,7.0,5.0
20250213,1,NO2,14.0,15.0,18.0,16.0,24.0,14.0,15.0,15.0,18.0,12.0,27.0,10.0,14.0,22.0,12.0,24.0,66.0,64.0,11.0,9.0,21.0
20250213,1,O3,56.0,56.0,51.0,63.0,55.0,56.0,56.0,63.0,53.0,66.0,54.0,70.0,58.0,52.0,66.0,55.0,9.0,8.0,55.0,75.0,36.0
20250213,1,CO,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.5,0.6,0.5,0.8,0.7,0.6,0.6,1.2,0.8,0.9,0.5,0.7,0.5
20250213,2,AQI,50.0,27.0,38.0,48.0,51.0,33.0,40.0,47.0,37.0,39.0,37.0,50.0,39.0,30.0,30.0,42.0,57.0,57.0,31.0,49.0,49.0
20250213,2,PM2.5,27.0,16.0,26.0,33.0,34.0,20.0,17.0,27.0,22.0,17.0,22.0,34.0,23.0,17.0,20.0,25.0,24.0,22.0,21.0,32.0,34.0
20250213,2,PM10,50.0,27.0,36.0,48.0,52.0,33.0,40.0,47.0,37.0,39.0,37.0,50.0,39.0,30.0,30.0,42.0,64.0,63.0,31.0,49.0,44.0
20250213,2,SO2,5.0,4.0,5.0,4.0,5.0,5.0,6.0,7.0,4.0,9.0,5.0,9.0,8.0,6.0,6.0,11.0,5.0,7.0,8.0,7.0,6.0
20250213,2,NO2,12.0,14.0,17.0,13.0,18.0,13.0,16.0,14.0,18.0,11.0,26.0,10.0,11.0,20.0,11.0,18.0,18.0,29.0,12.0,9.0,12.0
20250213,2,O3,54.0,53.0,49.0,62.0,55.0,53.0,53.0,62.0,50.0,63.0,51.0,68.0,61.0,52.0,64.0,56.0,54.0,49.0,51.0,70.0,64.0
20250213,2,CO,0.6,0.7,0.7,0.6,0.8,0.6,0.5,0.6,0.5,0.6,0.5,0.8,0.7,0.4,0.6,1.2,0.7,0.8,0.6,0.7,0.5
20250213,3,AQI,51.0,30.0,38.0,58.0,52.0,35.0,45.0,46.0,40.0,40.0,39.0,49.0,45.0,31.0,35.0,41.0,46.0,53.0,33.0,44.0,49.0
20250213,3,PM2.5,29.0,18.0,26.0,41.0,30.0,22.0,19.0,27.0,24.0,20.0,22.0,33.0,28.0,18.0,24.0,26.0,22.0,20.0,23.0,29.0,34.0
20250213,3,PM10,52.0,30.0,38.0,55.0,53.0,35.0,45.0,46.0,40.0,40.0,39.0,49.0,45.0,31.0,34.0,41.0,46.0,55.0,33.0,44.0,45.0
20250213,3,SO2,6.0,4.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,9.0,6.0,9.0,9.0,6.0,6.0,11.0,5.0,7.0,8.0,6.0,6.0
20250213,3,NO2,13.0,14.0,15.0,12.0,16.0,14.0,16.0,13.0,16.0,11.0,26.0,10.0,9.0,20.0,10.0,17.0,15.0,21.0,11.0,9.0,10.0
20250213,3,O3,49.0,51.0,49.0,61.0,55.0,51.0,51.0,62.0,51.0,62.0,50.0,63.0,64.0,49.0,63.0,58.0,55.0,52.0,49.0,64.0,71.0
20250213,3,CO,0.6,0.7,0.7,0.6,0.8,0.6,0.6,0.6,0.5,0.7,0.5,0.8,0.7,0.5,0.6,1.2,0.7,0.8,0.6,0.7,0.6
20250213,4,AQI,54.0,33.0,42.0,64.0,53.0,35.0,49.0,43.0,43.0,41.0,41.0,46.0,45.0,33.0,38.0,43.0,45.0,50.0,35.0,39.0,48.0
20250213,4,PM2.5,36.0,20.0,25.0,46.0,28.0,23.0,21.0,26.0,27.0,21.0,23.0,32.0,29.0,20.0,26.0,29.0,25.0,22.0,24.0,26.0,33.0
20250213,4,PM10,58.0,33.0,42.0,59.0,56.0,35.0,49.0,43.0,43.0,41.0,41.0,46.0,45.0,33.0,38.0,43.0,45.0,50.0,34.0,39.0,44.0
20250213,4,SO2,6.0,5.0,6.0,4.0,6.0,7.0,7.0,6.0,5.0,9.0,6.0,9.0,9.0,6.0,5.0,11.0,5.0,8.0,7.0,6.0,6.0
20250213,4,NO2,13.0,14.0,15.0,12.0,16.0,14.0,16.0,12.0,16.0,11.0,25.0,9.0,8.0,19.0,9.0,16.0,15.0,22.0,11.0,8.0,9.0
20250213,4,O3,47.0,49.0,46.0,59.0,53.0,48.0,48.0,59.0,49.0,60.0,48.0,60.0,60.0,47.0,60.0,59.0,54.0,51.0,48.0,60.0,73.0
20250213,4,CO,0.6,0.7,0.7,0.6,0.8,0.7,0.6,0.6,0.5,0.7,0.5,0.8,0.7,0.9,0.7,1.2,0.7,0.9,0.6,0.7,0.6
20250213,5,AQI,53.0,35.0,46.0,64.0,55.0,35.0,51.0,39.0,46.0,32.0,45.0,42.0,47.0,40.0,39.0,44.0,49.0,51.0,38.0,35.0,43.0
20250213,5,PM2.5,37.0,22.0,26.0,46.0,27.0,24.0,23.0,25.0,30.0,21.0,26.0,29.0,32.0,25.0,27.0,29.0,30.0,25.0,26.0,24.0,30.0
20250213,5,PM10,56.0,35.0,46.0,58.0,59.0,35.0,51.0,39.0,46.0,32.0,45.0,42.0,47.0,40.0,38.0,44.0,49.0,52.0,36.0,35.0,40.0
20250213,5,SO2,6.0,4.0,6.0,4.0,6.0,6.0,7.0,5.0,5.0,8.0,6.0,8.0,8.0,6.0,6.0,11.0,5.0,8.0,7.0,6.0,5.0
20250213,5,NO2,15.0,15.0,12.0,14.0,16.0,13.0,19.0,12.0,17.0,11.0,24.0,9.0,8.0,16.0,9.0,16.0,16.0,22.0,12.0,7.0,8.0
20250213,5,O3,44.0,45.0,49.0,54.0,51.0,46.0,42.0,54.0,46.0,57.0,48.0,57.0,60.0,50.0,56.0,57.0,53.0,49.0,46.0,59.0,68.0
20250213,5,CO,0.6,0.7,0.8,0.7,0.8,0.7,0.6,0.6,0.6,0.7,0.6,0.8,0.7,1.3,0.7,1.2,0.7,0.9,0.6,0.7,0.6
20250213,6,AQI,53.0,39.0,45.0,60.0,54.0,38.0,51.0,36.0,50.0,30.0,47.0,40.0,44.0,41.0,39.0,43.0,48.0,51.0,39.0,33.0,36.0
20250213,6,PM2.5,37.0,25.0,25.0,43.0,26.0,26.0,26.0,24.0,33.0,20.0,28.0,26.0,30.0,27.0,27.0,29.0,32.0,28.0,27.0,22.0,25.0
