date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240619,0,AQI,31.0,30.0,32.0,27.0,33.0,36.0,31.0,33.0,32.0,26.0,33.0,25.0,35.0,34.0,28.0,24.0,25.0,43.0,41.0,20.0,30.0
20240619,0,PM2.5,14.0,16.0,15.0,10.0,13.0,15.0,17.0,16.0,14.0,11.0,14.0,11.0,16.0,12.0,10.0,11.0,10.0,10.0,15.0,6.0,11.0
20240619,0,PM10,31.0,30.0,32.0,27.0,33.0,36.0,31.0,33.0,32.0,26.0,33.0,25.0,35.0,34.0,28.0,24.0,25.0,43.0,41.0,20.0,30.0
20240619,0,SO2,4.0,4.0,3.0,3.0,6.0,5.0,4.0,6.0,2.0,2.0,4.0,6.0,4.0,5.0,6.0,4.0,5.0,7.0,4.0,4.0,6.0
20240619,0,NO2,24.0,20.0,43.0,49.0,34.0,30.0,31.0,34.0,34.0,27.0,35.0,15.0,28.0,42.0,35.0,26.0,15.0,15.0,21.0,15.0,26.0
20240619,0,O3,36.0,40.0,22.0,11.0,20.0,22.0,23.0,13.0,21.0,28.0,14.0,38.0,29.0,17.0,19.0,23.0,36.0,30.0,32.0,12.0,21.0
20240619,0,CO,0.6,0.6,0.5,0.6,0.6,0.6,0.6,0.4,0.3,0.6,0.6,0.6,0.7,0.7,0.6,0.8,0.6,0.5,0.7,0.6,0.5
20240619,1,AQI,29.0,29.0,36.0,26.0,31.0,35.0,29.0,34.0,31.0,25.0,32.0,25.0,36.0,34.0,29.0,24.0,23.0,31.0,39.0,21.0,31.0
20240619,1,PM2.5,12.0,14.0,18.0,9.0,12.0,16.0,16.0,16.0,14.0,9.0,13.0,11.0,17.0,12.0,11.0,11.0,9.0,8.0,14.0,6.0,11.0
20240619,1,PM10,29.0,29.0,36.0,26.0,31.0,35.0,29.0,34.0,31.0,25.0,32.0,25.0,36.0,34.0,29.0,24.0,23.0,31.0,39.0,21.0,31.0
20240619,1,SO2,4.0,4.0,3.0,3.0,6.0,5.0,4.0,6.0,2.0,2.0,4.0,7.0,4.0,5.0,8.0,4.0,5.0,6.0,4.0,4.0,6.0
