date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250126,0,AQI,25.0,25.0,24.0,25.0,25.0,35.0,23.0,44.0,24.0,31.0,35.0,45.0,35.0,30.0,26.0,44.0,30.0,34.0,35.0,23.0,37.0
20250126,0,PM2.5,12.0,12.0,15.0,11.0,11.0,19.0,13.0,26.0,15.0,3.0,23.0,26.0,20.0,17.0,15.0,13.0,13.0,12.0,22.0,16.0,22.0
20250126,0,PM10,24.0,24.0,24.0,22.0,22.0,35.0,23.0,44.0,24.0,31.0,35.0,45.0,35.0,30.0,26.0,44.0,30.0,34.0,35.0,22.0,37.0
20250126,0,SO2,3.0,2.0,4.0,3.0,3.0,5.0,5.0,5.0,2.0,7.0,4.0,7.0,6.0,7.0,6.0,8.0,4.0,4.0,4.0,5.0,4.0
20250126,0,NO2,18.0,16.0,32.0,20.0,20.0,18.0,19.0,47.0,18.0,29.0,17.0,29.0,22.0,25.0,20.0,26.0,21.0,25.0,25.0,7.0,17.0
20250126,0,O3,80.0,79.0,43.0,80.0,80.0,68.0,73.0,34.0,72.0,56.0,60.0,61.0,66.0,69.0,67.0,61.0,76.0,72.0,67.0,68.0,58.0
20250126,0,CO,0.6,0.5,0.5,0.5,0.6,0.5,0.4,0.5,0.4,0.5,0.3,0.7,0.7,1.1,0.4,0.5,0.2,0.6,1.0,0.6,0.4
20250126,1,AQI,28.0,26.0,25.0,26.0,26.0,31.0,26.0,51.0,24.0,27.0,33.0,48.0,34.0,30.0,25.0,44.0,28.0,29.0,33.0,23.0,34.0
20250126,1,PM2.5,11.0,12.0,15.0,12.0,12.0,17.0,12.0,33.0,14.0,3.0,23.0,27.0,20.0,18.0,14.0,13.0,14.0,12.0,21.0,16.0,20.0
20250126,1,PM10,22.0,24.0,25.0,23.0,23.0,31.0,20.0,52.0,23.0,27.0,33.0,48.0,34.0,30.0,25.0,44.0,28.0,29.0,33.0,21.0,34.0
20250126,1,SO2,3.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,2.0,6.0,4.0,8.0,6.0,7.0,6.0,8.0,3.0,4.0,4.0,5.0,4.0
20250126,1,NO2,14.0,14.0,25.0,19.0,18.0,17.0,12.0,39.0,15.0,29.0,13.0,24.0,24.0,25.0,17.0,26.0,16.0,20.0,21.0,8.0,13.0
20250126,1,O3,87.0,81.0,48.0,81.0,83.0,67.0,82.0,26.0,76.0,49.0,64.0,61.0,60.0,68.0,74.0,60.0,82.0,76.0,62.0,63.0,70.0
