date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20240606,0,AQI,24.0,14.0,18.0,21.0,28.0,10.0,15.0,12.0,15.0,10.0,10.0,18.0,12.0,20.0,11.0,24.0,40.0,32.0,10.0,10.0,17.0
20240606,0,PM2.5,3.0,3.0,6.0,6.0,11.0,7.0,3.0,7.0,3.0,3.0,3.0,11.0,7.0,7.0,3.0,3.0,28.0,22.0,6.0,3.0,10.0
20240606,0,PM10,10.0,7.0,8.0,10.0,14.0,9.0,6.0,12.0,11.0,6.0,7.0,18.0,11.0,10.0,6.0,24.0,,,10.0,10.0,17.0
20240606,0,SO2,4.0,4.0,4.0,3.0,6.0,5.0,4.0,6.0,2.0,1.0,3.0,6.0,4.0,5.0,3.0,3.0,9.0,8.0,4.0,5.0,5.0
20240606,0,NO2,47.0,27.0,36.0,42.0,55.0,13.0,30.0,21.0,30.0,16.0,20.0,29.0,23.0,40.0,22.0,48.0,52.0,59.0,13.0,17.0,8.0
20240606,0,O3,7.0,22.0,13.0,6.0,5.0,32.0,13.0,13.0,3.0,30.0,22.0,13.0,21.0,11.0,18.0,5.0,10.0,2.0,30.0,22.0,39.0
20240606,0,CO,0.8,0.7,0.7,0.8,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.9,0.9,0.9,0.8,0.7,0.9,0.8,0.7,0.8,0.5
20240606,1,AQI,20.0,14.0,16.0,18.0,23.0,11.0,15.0,11.0,12.0,10.0,10.0,22.0,11.0,16.0,10.0,25.0,33.0,33.0,14.0,10.0,15.0
20240606,1,PM2.5,6.0,3.0,3.0,3.0,9.0,6.0,3.0,3.0,3.0,3.0,3.0,13.0,3.0,7.0,3.0,3.0,23.0,23.0,8.0,3.0,9.0
20240606,1,PM10,10.0,7.0,6.0,9.0,12.0,8.0,6.0,11.0,9.0,6.0,7.0,22.0,10.0,10.0,6.0,24.0,31.0,,14.0,7.0,15.0
