date,hour,type,1345A,1346A,1348A,1349A,1350A,1351A,1352A,1353A,1354A,1355A,2846A,3298A,3299A,3300A,3301A,3302A,3303A,3304A,3443A,3445A,3446A
20250313,0,AQI,28.0,23.0,24.0,24.0,24.0,32.0,22.0,28.0,26.0,12.0,28.0,24.0,24.0,27.0,26.0,32.0,16.0,21.0,29.0,34.0,40.0
20250313,0,PM2.5,12.0,10.0,13.0,8.0,11.0,12.0,9.0,15.0,10.0,8.0,11.0,12.0,9.0,11.0,9.0,8.0,7.0,10.0,12.0,20.0,15.0
20250313,0,PM10,28.0,23.0,24.0,21.0,24.0,32.0,22.0,28.0,26.0,12.0,28.0,24.0,24.0,27.0,26.0,32.0,16.0,21.0,29.0,34.0,40.0
20250313,0,SO2,3.0,2.0,3.0,3.0,6.0,4.0,5.0,6.0,3.0,4.0,4.0,8.0,6.0,3.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0
20250313,0,NO2,35.0,31.0,44.0,48.0,21.0,41.0,26.0,42.0,30.0,21.0,41.0,34.0,32.0,43.0,44.0,20.0,23.0,33.0,36.0,31.0,48.0
20250313,0,O3,19.0,22.0,6.0,7.0,35.0,14.0,24.0,15.0,23.0,31.0,16.0,22.0,23.0,16.0,7.0,40.0,30.0,19.0,20.0,52.0,4.0
20250313,0,CO,0.4,0.4,0.6,0.4,0.5,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.6,0.4,0.3,0.1,0.5,0.4,0.6,0.7,0.5
20250313,1,AQI,26.0,25.0,26.0,28.0,24.0,32.0,27.0,28.0,23.0,16.0,28.0,28.0,22.0,30.0,30.0,33.0,15.0,24.0,28.0,30.0,33.0
20250313,1,PM2.5,12.0,10.0,13.0,9.0,11.0,13.0,11.0,14.0,11.0,9.0,11.0,15.0,9.0,13.0,11.0,7.0,8.0,8.0,12.0,18.0,14.0
20250313,1,PM10,26.0,25.0,26.0,25.0,24.0,32.0,27.0,28.0,23.0,16.0,28.0,28.0,22.0,30.0,30.0,33.0,15.0,24.0,28.0,30.0,33.0
20250313,1,SO2,3.0,3.0,3.0,3.0,6.0,4.0,5.0,6.0,3.0,4.0,4.0,8.0,6.0,2.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0
20250313,1,NO2,30.0,36.0,31.0,55.0,26.0,36.0,41.0,52.0,31.0,25.0,34.0,30.0,24.0,41.0,41.0,22.0,30.0,32.0,31.0,38.0,40.0
20250313,1,O3,23.0,17.0,16.0,4.0,28.0,15.0,11.0,3.0,23.0,26.0,19.0,21.0,29.0,16.0,10.0,33.0,19.0,16.0,21.0,27.0,6.0
20250313,1,CO,0.4,0.4,0.5,0.4,0.5,0.5,0.5,0.5,0.3,0.6,0.5,0.6,0.5,0.4,0.3,0.1,0.5,0.4,0.6,0.7,0.4
20250313,2,AQI,27.0,22.0,27.0,30.0,20.0,26.0,27.0,24.0,22.0,15.0,28.0,33.0,20.0,27.0,31.0,36.0,18.0,22.0,23.0,27.0,35.0
20250313,2,PM2.5,12.0,9.0,14.0,9.0,10.0,11.0,12.0,11.0,10.0,10.0,11.0,19.0,8.0,11.0,12.0,9.0,9.0,9.0,10.0,18.0,16.0
20250313,2,PM10,27.0,22.0,27.0,30.0,20.0,26.0,27.0,22.0,22.0,15.0,28.0,33.0,20.0,27.0,31.0,36.0,18.0,22.0,23.0,27.0,35.0
